iteration	error_train	error_test	accuracy_train	accuracy_test	elapsed
1210	0.126348567098	0.13274497748	0.5525	0.485	181.04684345
1220	0.126447801918	0.132562158414	0.55375	0.49	182.578973484
1230	0.126221251692	0.132600547876	0.555	0.485	184.128864974
1240	0.125944911165	0.131919569643	0.5625	0.505	185.780942386
1250	0.125909037568	0.132189110117	0.55625	0.485	187.209433994
1260	0.126102908655	0.132449025124	0.555	0.485	188.859546705
1270	0.126088866549	0.132216645026	0.5575	0.49	190.681417226
1280	0.126022318361	0.132147637901	0.55375	0.485	192.214839243
1290	0.126042931945	0.13259798766	0.555	0.485	193.779048027
1300	0.126009033069	0.132149100737	0.55875	0.49	195.307545833
1310	0.125941705302	0.132539988399	0.56125	0.485	196.931073399
1320	0.12587425028	0.132108309656	0.55875	0.48	198.41029581
1330	0.126032554897	0.132591068947	0.5575	0.49	199.846995714
1340	0.12651286519	0.1328136309	0.55625	0.48	201.321442233
1350	0.12617328719	0.133151453302	0.55375	0.48	202.801050447
1360	0.126371258249	0.133032949895	0.5625	0.49	204.349526828
1370	0.125894249791	0.133129608879	0.5575	0.49	205.855161705
1380	0.126140309966	0.132349431691	0.55625	0.48	207.388298125
1390	0.126957524193	0.133566569068	0.5575	0.47	208.910431589
1400	0.126943356832	0.133453833245	0.555	0.47	210.479947263
1410	0.125833628066	0.133154776765	0.5625	0.475	211.998728757
1420	0.126095050498	0.132330854202	0.55375	0.475	213.485578118
1430	0.125922779828	0.132932791146	0.55875	0.475	215.070349141
1440	0.126052346998	0.133420454957	0.55875	0.475	216.9083124
1450	0.126082331712	0.132764624832	0.55625	0.48	218.725384776
1460	0.12607651851	0.132270485147	0.55125	0.485	220.377513667
1470	0.126328633564	0.132346797043	0.55	0.475	222.018351368
1480	0.126212283448	0.133505726336	0.55625	0.475	223.868350294
1490	0.12577184723	0.133016453109	0.5575	0.48	225.391850625
1500	0.126351026066	0.133667071897	0.5475	0.46	226.849321555
1510	0.126345801436	0.133755620739	0.5475	0.465	228.253304609
1520	0.126265056493	0.133602280908	0.5475	0.465	229.694806408
1530	0.12604687834	0.133786337767	0.55375	0.49	231.152805271
1540	0.126432094543	0.13390654367	0.5325	0.48	232.710577759
1550	0.126455715267	0.133868418413	0.55375	0.47	234.29034591
1560	0.126344225089	0.13392210685	0.55375	0.465	235.779834528
1570	0.126385574763	0.133753448072	0.555	0.47	237.473542833
1580	0.1258819677	0.133115642982	0.5475	0.465	238.940280423
1590	0.126233018183	0.1340521816	0.555	0.47	240.422645031
