iteration	error_train	error_test	accuracy_train	accuracy_test	elapsed
0	0.132970377825	0.133624001234	0.5175	0.485	0.375308718
10	0.122770702469	0.12929520075	0.54875	0.54	3.848088126
20	0.132076208592	0.125431930318	0.47875	0.515	6.767228354
30	0.134828200533	0.132357867186	0.49	0.475	10.057541552
40	0.131250513312	0.1275176753	0.4975	0.515	13.249585437
50	0.12654957453	0.126461220433	0.48875	0.495	16.612832191
60	0.12355297425	0.113678537153	0.59125	0.64	19.838832587
70	0.125576588397	0.121732808297	0.56375	0.565	22.940752443
80	0.123287654058	0.116887054864	0.585	0.61	26.198335267
90	0.122513774301	0.118687683421	0.57	0.615	29.580241473
100	0.119586109356	0.120942931751	0.59875	0.565	32.990582884
110	0.122593679739	0.125975544561	0.525	0.515	36.453570893
120	0.1203639555	0.122461992751	0.59125	0.575	39.848833495
130	0.119561733321	0.120477601085	0.60625	0.605	43.286459784
140	0.119724912014	0.121757565853	0.59125	0.555	46.580014585
150	0.120030952206	0.123000617828	0.6	0.605	50.102855624
160	0.119241993455	0.121600158345	0.61875	0.625	53.381826233
170	0.118419388228	0.120463156989	0.61625	0.61	56.624942637
180	0.119519821398	0.121188088362	0.6	0.595	60.06525531
190	0.118919715523	0.120258895878	0.605	0.62	63.551743135
200	0.11966165664	0.120788976504	0.59375	0.605	67.596664175
210	0.119312566099	0.121679496363	0.59875	0.615	70.940528548
220	0.119683336148	0.121881070713	0.59875	0.6	74.391142672
230	0.119840442934	0.12068255939	0.59125	0.635	77.7197426
240	0.119723511936	0.120932656548	0.59375	0.635	80.875403125
250	0.119005389799	0.122581062008	0.60125	0.6	84.361077047
260	0.119192327278	0.121541156006	0.5975	0.615	87.704731321
270	0.119132449477	0.121237083402	0.5975	0.615	90.973985887
280	0.118636758184	0.11998511691	0.60625	0.635	94.303272029
290	0.119708475881	0.121152586226	0.5975	0.635	97.514781108
300	0.119699019564	0.121478705198	0.59875	0.635	100.961773821
310	0.119515209453	0.120782280726	0.59875	0.64	104.488597308
320	0.119565250989	0.120825168153	0.59875	0.645	107.917880455
330	0.11950265073	0.120655240637	0.59625	0.645	111.393130446
340	0.119280681287	0.120605884169	0.59375	0.645	114.694864714
350	0.11940088331	0.120878169908	0.6025	0.645	118.060170531
360	0.119451743274	0.120859789443	0.59125	0.645	121.395368513
370	0.119303511571	0.120780099441	0.5975	0.65	124.624534601
380	0.119946022175	0.121244637907	0.6025	0.635	127.92481545
390	0.119639256318	0.121107331781	0.59625	0.635	131.229627923
400	0.119779398197	0.121096501665	0.6	0.64	135.135840533
410	0.119427433768	0.12034292391	0.5975	0.64	138.477555806
420	0.119409296195	0.120523937542	0.595	0.645	141.720133226
430	0.119823835702	0.120984900017	0.59125	0.64	145.013472347
440	0.11910407126	0.120400641417	0.6025	0.63	148.287406462
450	0.119375759645	0.120407359167	0.60625	0.64	151.795983911
460	0.119882042755	0.120510474296	0.5975	0.63	155.139531882
470	0.119402557487	0.120855478709	0.59875	0.635	159.09033103
480	0.119764298606	0.120424193477	0.59625	0.635	162.357567461
490	0.119886253507	0.120600294953	0.60625	0.62	165.706573977
500	0.119964193282	0.120814203016	0.59375	0.635	168.916872442
510	0.11981677816	0.120223802449	0.595	0.635	172.175094202
520	0.120812737642	0.122639024541	0.5925	0.59	175.609897687
530	0.120082243518	0.120554646376	0.6	0.63	178.862949814
540	0.12012289881	0.120941138662	0.59	0.63	182.056067499
550	0.120333107161	0.120802802893	0.59125	0.63	185.267575592
560	0.11990532787	0.120773688124	0.5925	0.63	188.3753103
570	0.120247050861	0.121391740563	0.59	0.61	191.75107983
580	0.120811333766	0.121613009666	0.58875	0.605	195.021434537
590	0.12135441131	0.121157343241	0.58125	0.6	198.299509763
600	0.121059759697	0.121183107975	0.5825	0.57	202.460588125
610	0.121043484838	0.121476868388	0.5875	0.61	205.958157069
