iteration	error_train	error_test	accuracy_train	accuracy_test	elapsed
1910	0.123126217803	0.128726154764	0.58125	0.515	586.452390086
1920	0.124443026966	0.1297568589	0.58125	0.52	588.821210205
1930	0.124013536442	0.129591594637	0.5825	0.52	591.297758891
1940	0.123472776151	0.127798973024	0.585	0.525	593.705983221
1950	0.123077926087	0.127258095965	0.58625	0.52	596.163396886
1960	0.122831309949	0.128366944082	0.585	0.525	598.629806396
1970	0.122825458096	0.127037455103	0.59125	0.525	601.174804639
1980	0.122347029975	0.126881254025	0.5925	0.52	603.670584252
1990	0.122628491735	0.127402865628	0.59	0.52	606.042060362
2000	0.122264421441	0.127323342766	0.59125	0.525	608.54378243
2010	0.122096387995	0.127022434382	0.59	0.525	611.091793419
2020	0.122410468941	0.127624329792	0.595	0.515	613.729371169
2030	0.122010587496	0.126512755597	0.5975	0.52	616.323449307
2040	0.122398269651	0.127078211842	0.59	0.52	618.877241428
2050	0.121380222598	0.126138233537	0.59125	0.535	621.329034325
2060	0.121810778721	0.126335214206	0.595	0.525	623.86086395
2070	0.122209273818	0.12734505429	0.58875	0.51	626.408683996
2080	0.122338843258	0.127269136143	0.59	0.515	628.928004094
2090	0.122298466413	0.126658911322	0.59375	0.525	631.501507194
2100	0.121608654312	0.126512643	0.59125	0.515	634.065504756
2110	0.121673618079	0.126222226116	0.59125	0.525	636.526022241
2120	0.123173225961	0.127568346698	0.59	0.52	639.210717553
2130	0.122290039407	0.126440540854	0.5925	0.525	641.978786746
2140	0.121741359817	0.125975111277	0.59875	0.52	644.377304131
2150	0.120611844269	0.124413286778	0.59375	0.55	646.811867692
2160	0.122150978426	0.126685283681	0.59	0.525	649.466181998
2170	0.122961274978	0.12666689768	0.59	0.52	652.299497827
2180	0.125797363489	0.128942031149	0.56625	0.6	654.784209718
2190	0.121667114992	0.125942228753	0.5925	0.525	657.435132169
2200	0.121265483807	0.125460818514	0.59125	0.53	659.931216444
2210	0.122151753989	0.126845763452	0.59	0.525	662.495969634
2220	0.121714956188	0.126501040373	0.58875	0.525	665.031812059
2230	0.121814176278	0.126961127015	0.585	0.525	667.576194698
2240	0.12120239658	0.124878151381	0.5975	0.53	670.176671709
2250	0.121906958482	0.126746934738	0.59	0.525	672.70258245
2260	0.121174677792	0.125703670785	0.595	0.53	675.143344405
2270	0.121780199103	0.126555042253	0.59375	0.525	677.625182275
2280	0.121073961756	0.125793172838	0.59375	0.53	680.174132972
2290	0.121227353209	0.126137266397	0.59875	0.545	682.697074892
2300	0.121334327848	0.126311812152	0.60875	0.54	685.283066071
2310	0.120902875403	0.125945814355	0.60375	0.575	687.632165107
2320	0.120815769296	0.126597406695	0.61	0.545	690.190411999
2330	0.12136890475	0.127539318259	0.6125	0.56	692.756451097
2340	0.121652244438	0.126740395705	0.59875	0.555	695.41743333
2350	0.121586339792	0.127121284491	0.605	0.55	697.956514327
2360	0.121689631125	0.127559252382	0.60125	0.54	700.533532293
2370	0.122027019508	0.128286267211	0.5925	0.545	703.012698147
2380	0.121345116585	0.126841392366	0.60875	0.535	705.315999341
2390	0.121650718662	0.127054267397	0.605	0.54	707.547858999
2400	0.121882729559	0.127432402955	0.6025	0.54	709.780311434
2410	0.121587262959	0.127902369523	0.60375	0.53	712.070712141
2420	0.121634643665	0.127965353	0.60875	0.54	714.392510138
2430	0.121747706679	0.127717688745	0.60875	0.545	716.676029748
2440	0.12149966986	0.12778450859	0.605	0.53	719.071688832
2450	0.121700587954	0.128089371833	0.59875	0.535	721.483908559
2460	0.121414307656	0.128349537403	0.605	0.535	723.769933047
2470	0.121220937482	0.129141427599	0.60625	0.535	726.032641623
2480	0.121098280905	0.128071903116	0.605	0.535	728.311192869
2490	0.121172525749	0.127828230081	0.60375	0.54	730.72522182
2500	0.121079912515	0.127004149259	0.605	0.54	733.169246767
2510	0.121030730714	0.127875653157	0.6075	0.54	735.478705705
2520	0.121945754739	0.129480780028	0.6025	0.53	737.724070351
2530	0.123446746484	0.130782751191	0.59125	0.545	739.923864347
2540	0.12144273648	0.127796776745	0.60375	0.545	742.307355379
2550	0.121347171148	0.128533213591	0.6025	0.545	744.583283164
2560	0.12183037926	0.129241797002	0.59625	0.535	746.889493845
2570	0.121211986601	0.128374019089	0.6025	0.54	749.181843819
2580	0.121466995955	0.128851635774	0.59875	0.535	751.461452254
2590	0.121483692274	0.127938210689	0.6	0.545	753.759281376
2600	0.12127766118	0.127587157755	0.59875	0.545	756.053684474
2610	0.12138223397	0.127624869262	0.6025	0.545	758.269351025
2620	0.121405087172	0.127317499344	0.6025	0.55	760.578405384
2630	0.122937230756	0.129584194231	0.56625	0.5	762.720887202
2640	0.122474303367	0.129415956971	0.59625	0.535	764.989216308
2650	0.122209924005	0.128408930465	0.60125	0.54	767.248618687
2660	0.120328021923	0.125598832373	0.6025	0.55	769.505882347
2670	0.120384043991	0.125464439964	0.6075	0.59	771.798713042
2680	0.120498808972	0.128302538823	0.61125	0.54	774.08932028
2690	0.1203961141	0.125287049232	0.6075	0.58	776.435490279
2700	0.120077205537	0.12464355145	0.61125	0.575	778.784208082
2710	0.119211287699	0.12334839691	0.60625	0.585	781.049947582
2720	0.119956291617	0.126238116039	0.61375	0.57	783.356049479
2730	0.120031613332	0.126047578286	0.60625	0.57	785.621115095
2740	0.118552494357	0.12448170058	0.61625	0.575	787.843222151
2750	0.120172348199	0.125675568659	0.60875	0.575	790.066036413
2760	0.121019360853	0.12621068473	0.61	0.59	792.316154204
2770	0.120307495264	0.12616389975	0.61125	0.555	794.772356922
2780	0.12085304801	0.126835487958	0.5975	0.54	797.346411051
2790	0.120943611099	0.125947110363	0.60875	0.575	799.960762293
2800	0.12053014209	0.127174399169	0.60875	0.525	802.389513414
2810	0.121422709948	0.127190128284	0.615	0.565	805.043992172
2820	0.120188331503	0.12685731941	0.61	0.525	807.446379735
2830	0.12017386732	0.126851237907	0.60875	0.54	809.691133597
2840	0.119901347577	0.125155242071	0.61	0.575	811.907976607
2850	0.120816819709	0.127471214433	0.60125	0.565	814.242457756
2860	0.120969817163	0.128159630209	0.6075	0.54	816.591987682
2870	0.121395824133	0.130540708734	0.6025	0.54	818.778401116
2880	0.121060410736	0.129886042402	0.605	0.55	821.144684816
2890	0.121129659619	0.12983162166	0.60625	0.54	823.307281894
2900	0.121061753569	0.129066418503	0.6075	0.56	825.597657184
2910	0.121237011375	0.130013791034	0.605	0.55	827.965565786
2920	0.121232624347	0.130371266574	0.6025	0.555	830.240022059
2930	0.121746694336	0.130324561513	0.5925	0.565	832.515604507
2940	0.121398691262	0.130383148285	0.605	0.545	834.846516808
2950	0.1213777842	0.12960057532	0.60125	0.57	837.130754724
2960	0.12138298337	0.129756938831	0.6	0.575	839.430859077
2970	0.12180867963	0.130921982884	0.61125	0.55	841.71805786
2980	0.121650597237	0.130691832655	0.6175	0.55	844.144337032
2990	0.121004472195	0.12961809261	0.61875	0.55	846.535546408
3000	0.121956734716	0.132304818481	0.605	0.555	848.748907468
3010	0.122099416547	0.128655283828	0.60375	0.59	850.974442341
3020	0.123047395703	0.132603321172	0.59625	0.56	853.138607726
3030	0.121605422616	0.131212580666	0.6125	0.545	855.329008552
3040	0.121944584212	0.1308855215	0.6125	0.54	857.610722115
3050	0.12231814003	0.132147463954	0.60125	0.52	859.85717391
3060	0.122292230757	0.131707033717	0.60875	0.525	862.205416087
3070	0.121699548609	0.129378229308	0.62875	0.59	864.414364773
3080	0.121803664972	0.131092702806	0.60375	0.54	866.750962538
3090	0.122398301837	0.132312244702	0.605	0.535	869.018375909
3100	0.121987566435	0.132687079066	0.61375	0.555	871.182819112
3110	0.12198382905	0.13223456878	0.61875	0.55	873.422672621
3120	0.122131731618	0.132547189187	0.61375	0.55	875.571325285
3130	0.124886490427	0.134414590223	0.5775	0.485	877.838965653
3140	0.122973499837	0.132939252487	0.60375	0.555	880.03766447
3150	0.122406455329	0.132131022906	0.60375	0.55	882.208629502
3160	0.121390848895	0.132397817486	0.6125	0.53	884.404700274
3170	0.121915644165	0.132225962965	0.60875	0.545	886.540196636
3180	0.121450511506	0.131085069411	0.61125	0.535	888.680213585
3190	0.121934395453	0.132237610599	0.61	0.535	890.80947913
3200	0.122189783045	0.131523324724	0.6	0.56	892.937017177
3210	0.122048144423	0.131729100617	0.6125	0.54	895.06429535
3220	0.121300997239	0.130997111526	0.6175	0.54	897.182634122
3230	0.121346258723	0.129352570835	0.5975	0.58	899.395458224
3240	0.121975003003	0.130604620746	0.5975	0.565	901.629810693
3250	0.122483957865	0.131441039082	0.59375	0.57	903.862988475
3260	0.121989806577	0.131001490154	0.5975	0.57	905.91984313
3270	0.121966040133	0.130844188702	0.59625	0.57	907.981972144
3280	0.121751162859	0.130611723844	0.6025	0.58	910.177077331
3290	0.122366512984	0.131360035526	0.5975	0.565	912.425999684
3300	0.122554074939	0.13131133333	0.59625	0.57	914.553484916
3310	0.122160309359	0.130770526102	0.6025	0.58	916.70520386
3320	0.122611482526	0.131098600651	0.59875	0.56	918.852011675
3330	0.122275584584	0.132015987202	0.5975	0.555	921.065143042
3340	0.122638353751	0.133156835766	0.595	0.545	923.262517759
3350	0.122313091822	0.132423825198	0.5975	0.555	925.525876527
3360	0.122081008113	0.131046721959	0.59875	0.565	927.736047853
3370	0.122496162641	0.130859614922	0.6	0.575	929.858549827
3380	0.122092634512	0.130940790965	0.59875	0.575	932.105600522
3390	0.121846783494	0.129789850225	0.60375	0.585	934.407767981
3400	0.122542032474	0.131365478692	0.6025	0.575	936.668753343
3410	0.122501712401	0.131480646028	0.59875	0.565	938.962180762
3420	0.122612605963	0.130721816186	0.5975	0.585	941.279386841
3430	0.122217177354	0.132020079893	0.59	0.565	943.472041402
3440	0.121895799447	0.130460261924	0.59625	0.59	945.714781252
3450	0.122014092178	0.130562270542	0.59875	0.59	947.938931881
3460	0.12212479557	0.130702341888	0.5925	0.58	950.181809275
3470	0.121816877515	0.131373274068	0.595	0.56	952.348021366
3480	0.122052118611	0.13097516468	0.595	0.57	954.576337521
3490	0.122799594015	0.131065022786	0.59375	0.585	956.878153187
3500	0.122140342407	0.131119221837	0.59625	0.565	959.039585029
3510	0.122376201548	0.13126917368	0.6	0.58	961.233836615
3520	0.121907296675	0.131625573695	0.60125	0.58	963.420102941
3530	0.122264984098	0.131261779786	0.59625	0.585	965.543462524
3540	0.121995659791	0.130876110461	0.6	0.585	967.639368867
3550	0.121492148307	0.130822810172	0.6025	0.58	969.809035169
3560	0.121849209171	0.131252261323	0.6	0.595	972.052589432
3570	0.122131018751	0.131749339905	0.60375	0.585	974.201287303
3580	0.121961002582	0.13125935412	0.60125	0.59	976.481113071
3590	0.122382810019	0.131424569488	0.60125	0.585	978.852643862
3600	0.121966826951	0.131584459543	0.6	0.585	981.111667995
3610	0.121605151979	0.130649599752	0.6025	0.6	983.198009376
3620	0.122385088978	0.131825872849	0.6	0.59	985.259058884
3630	0.121945500261	0.131778417225	0.59875	0.595	987.425615049
3640	0.122145001371	0.131795199137	0.605	0.58	989.747355343
3650	0.12153108653	0.130905790413	0.6025	0.59	992.085277003
3660	0.121382488394	0.131290633937	0.5925	0.585	994.426906451
3670	0.121922741385	0.13072643927	0.59375	0.58	996.6174833
3680	0.121582009281	0.130919485277	0.60375	0.59	998.878201118
3690	0.121521354098	0.131500495111	0.5975	0.57	1001.17026254
3700	0.126443144279	0.138098875788	0.555	0.47	1003.47166295
3710	0.121093675714	0.131400112655	0.60125	0.585	1005.74064356
3720	0.121585694965	0.131596370486	0.6	0.57	1007.98177692
3730	0.121095927676	0.131453416292	0.60375	0.575	1010.19910867
3740	0.12170581617	0.133497052719	0.59375	0.555	1012.43497238
3750	0.1212156961	0.130826431117	0.595	0.575	1014.60190781
3760	0.122008132985	0.132789638548	0.60125	0.56	1016.85234922
3770	0.121563062941	0.130676190803	0.59875	0.58	1019.0930048
3780	0.121213876644	0.129975093327	0.6025	0.58	1021.33391479
3790	0.121255061535	0.130146683203	0.59375	0.585	1023.51628474
3800	0.12169355763	0.130402284471	0.59625	0.585	1025.78449531
3810	0.121616142037	0.129996322963	0.59875	0.58	1028.00778211
3820	0.121637722386	0.13057301204	0.59375	0.58	1030.29104332
3830	0.121069295252	0.129430253695	0.60125	0.585	1032.51424024
3840	0.121723580199	0.130757886232	0.59625	0.6	1034.68600642
3850	0.121250795244	0.130491529071	0.59625	0.59	1036.91138071
3860	0.1222798488	0.131089342024	0.595	0.59	1039.14667849
3870	0.120948549963	0.130657865991	0.6025	0.57	1041.30800655
3880	0.122050894942	0.131614494731	0.6025	0.575	1043.57585756
3890	0.121942644985	0.130915012631	0.5975	0.585	1045.85904485
3900	0.122408749448	0.131097478584	0.59875	0.565	1048.0045139
3910	0.122089741135	0.130364069764	0.60375	0.575	1050.20042542
3920	0.121362582276	0.129247027578	0.60125	0.595	1052.34926494
3930	0.121709486099	0.131145370899	0.60125	0.595	1054.49224708
3940	0.122390819019	0.130040837307	0.605	0.59	1056.64351833
3950	0.121759331627	0.130238506951	0.595	0.56	1058.84094186
3960	0.122578633995	0.1308889919	0.60375	0.575	1061.08173649
3970	0.122012271599	0.130449959448	0.59875	0.56	1063.31499316
3980	0.122339553235	0.131133464978	0.595	0.565	1065.46120412
3990	0.122821579691	0.131512113891	0.6	0.55	1067.68566428
4000	0.121953922079	0.130464412944	0.6	0.555	1069.90863505
