iteration	error_train	error_test	accuracy_train	accuracy_test	elapsed
0	0.139591020667	0.136410928775	0.47125	0.48	0.450946302
10	0.15042485601	0.154906953518	0.5025	0.485	3.639718572
20	0.140085357346	0.14365510083	0.51625	0.51	6.272101779
30	0.131399142931	0.130214031726	0.4925	0.495	8.878519532
40	0.123154320913	0.121936669605	0.57	0.61	11.462762518
50	0.126497801824	0.119771943924	0.54125	0.59	13.81212664
60	0.125883122929	0.134448165363	0.53375	0.455	16.208283393
70	0.128389970346	0.132250880765	0.52875	0.515	18.646520453
80	0.120491555648	0.125289973613	0.58625	0.535	20.968183134
90	0.127045235992	0.129152205113	0.5175	0.49	23.353541667
100	0.125344870644	0.128222525328	0.51625	0.505	25.683525663
110	0.126835631208	0.127767540191	0.52625	0.495	28.170232667
120	0.118044603522	0.119754654133	0.59125	0.565	30.577668462
130	0.115718446273	0.114870564061	0.6375	0.62	33.214893348
140	0.116335834039	0.11827415944	0.6425	0.615	36.060769277
150	0.118260444399	0.119491404432	0.63	0.585	38.5967276
160	0.121046474771	0.125743229865	0.565	0.53	41.245467045
170	0.120816568907	0.118147065903	0.6175	0.585	43.658504981
180	0.123273652466	0.121437558726	0.56125	0.58	46.150177787
190	0.119989310673	0.11968934263	0.6175	0.6	48.641233216
200	0.121283269325	0.120342610946	0.5825	0.605	51.18603707
210	0.119830253645	0.118851232801	0.62	0.61	53.679816076
220	0.118242806789	0.118092163579	0.61875	0.61	56.286419694
230	0.119023600737	0.11958904866	0.61875	0.61	58.861456946
240	0.118976940877	0.119570517136	0.62	0.6	61.448625473
250	0.119573678615	0.121037382586	0.615	0.585	64.070524385
260	0.119952460645	0.116961901077	0.61625	0.605	66.629692003
270	0.119886341179	0.119311896068	0.6125	0.59	69.370565485
280	0.119191673462	0.119750725135	0.6225	0.59	71.96000384
290	0.118420242755	0.118942537312	0.61875	0.595	74.416969313
300	0.1177670831	0.119711221411	0.6325	0.605	76.907103308
310	0.117597158288	0.116652123094	0.6425	0.62	79.378947123
320	0.117784473428	0.11906877582	0.63625	0.595	81.940030903
330	0.118440714138	0.116781479262	0.63625	0.62	84.612955242
340	0.119880458249	0.116237219198	0.61875	0.61	87.363836318
350	0.119615742855	0.116543506585	0.62375	0.605	90.055690692
360	0.119520940505	0.116876559633	0.6225	0.62	92.662604341
370	0.117799913097	0.116448791438	0.63	0.62	95.212260059
380	0.117999214374	0.117582027883	0.62375	0.62	97.712090394
390	0.117131781176	0.115976012052	0.63125	0.635	100.307133752
400	0.117048151595	0.116722692711	0.64125	0.65	102.91136466
410	0.117095318032	0.116012461171	0.64	0.655	105.437767249
420	0.117440142605	0.11629813801	0.615	0.62	108.091318187
430	0.117523491715	0.117134983064	0.635	0.65	110.691656097
440	0.116889150754	0.115681311257	0.6475	0.625	113.175362798
450	0.117038745878	0.116346012842	0.635	0.655	115.607809345
460	0.116735126969	0.116815185648	0.63625	0.65	118.285204578
470	0.116538162036	0.115775357692	0.64375	0.645	121.023395566
480	0.116692487673	0.11608414515	0.635	0.64	123.654707078
490	0.116431377789	0.115771718713	0.6425	0.64	126.243324895
500	0.116285575498	0.115702645185	0.6475	0.65	128.785084293
510	0.116635170335	0.116283150105	0.6425	0.655	131.342112526
520	0.118625490189	0.117031715866	0.61875	0.635	133.911976871
530	0.11654293483	0.115776382002	0.64375	0.63	136.522992808
540	0.116431752908	0.115691136626	0.6425	0.675	139.046724594
550	0.117235049287	0.116989849297	0.6125	0.63	141.666634998
560	0.117379369777	0.117048765088	0.6375	0.67	144.262925445
570	0.117368659757	0.116856412987	0.64	0.66	146.829972097
580	0.117112349196	0.116603340286	0.63625	0.67	149.373107188
590	0.117105359599	0.116366748689	0.635	0.67	151.993068287
600	0.117211902167	0.115749481319	0.635	0.625	154.502083014
610	0.118350797004	0.118401115742	0.6225	0.65	157.131338055
620	0.1174068171	0.116165158743	0.64125	0.63	159.620110112
630	0.121211327535	0.120701506955	0.6175	0.565	162.175391821
640	0.11741385422	0.115863489606	0.64375	0.64	164.710193099
650	0.11750606483	0.116793470276	0.64125	0.64	167.604254414
660	0.117560184074	0.117308479164	0.6425	0.64	170.469317784
670	0.117981680017	0.116777267278	0.64375	0.635	173.081978079
680	0.117635981915	0.117076617242	0.64375	0.63	175.755268496
690	0.117708478072	0.117113786542	0.64125	0.635	178.367228002
700	0.11760506433	0.116596678361	0.63625	0.64	181.152503233
710	0.117690549455	0.116390471562	0.6425	0.64	183.767426677
720	0.118292334988	0.117460576954	0.63375	0.62	186.527538551
730	0.117875163405	0.116893480901	0.63	0.605	189.214955447
740	0.11779292493	0.116727290285	0.63125	0.6	192.232445213
750	0.117690775983	0.117307758149	0.645	0.62	194.818886161
760	0.117926359402	0.116694386649	0.6375	0.61	197.644389782
770	0.117823818824	0.1169309967	0.63625	0.63	200.284091342
780	0.117644981672	0.1165428464	0.635	0.63	202.973657145
790	0.117967622298	0.116954600165	0.645	0.62	205.631681525
800	0.117215811805	0.115520675133	0.645	0.615	208.211862722
810	0.117962214893	0.116335584021	0.63	0.615	210.959075445
820	0.117840139565	0.116388986661	0.6425	0.62	213.535457047
830	0.117768879064	0.116192205754	0.6425	0.625	216.499956149
840	0.117816762974	0.116291719511	0.6425	0.625	219.48353516
850	0.11781610271	0.11629609141	0.64	0.63	222.161311987
860	0.117900658578	0.117645842615	0.62875	0.645	225.056452897
870	0.117893888126	0.116889774321	0.635	0.615	227.596185856
880	0.118331959901	0.117254979981	0.63375	0.605	230.013229109
890	0.117897749444	0.115959493731	0.635	0.615	232.714360516
900	0.117756332016	0.116605096424	0.655	0.64	235.356314804
910	0.117548882241	0.117006808081	0.64375	0.635	238.113407477
920	0.117343928989	0.116685162375	0.64625	0.63	240.890236255
930	0.117689323969	0.11618078073	0.64125	0.63	243.799955572
940	0.11819514291	0.116963211405	0.62375	0.605	246.596601164
950	0.118186462887	0.117159655254	0.62875	0.605	249.372675258
960	0.117682085416	0.116653543089	0.6375	0.63	252.02720069
970	0.117467429275	0.116172895231	0.63375	0.62	255.075037496
980	0.117496311642	0.115610619128	0.645	0.64	257.648875104
990	0.117747395402	0.116434149832	0.6475	0.645	260.467789184
1000	0.11736854394	0.116004103878	0.6425	0.625	263.143099554
1010	0.117835149968	0.115807168827	0.6275	0.615	265.768741925
1020	0.117785589744	0.11596683322	0.63875	0.635	268.530940673
1030	0.11743109045	0.11627274817	0.64375	0.63	271.095498141
1040	0.117837807503	0.116039324094	0.645	0.63	273.579909054
1050	0.118610678883	0.11632634657	0.62375	0.59	276.271218661
1060	0.118191346865	0.116414902538	0.625	0.6	278.960315734
1070	0.118342288006	0.11718074607	0.63125	0.605	281.550072457
1080	0.11684975126	0.115606791847	0.6425	0.62	284.152922105
1090	0.118061553831	0.116367126428	0.63	0.615	286.837263584
1100	0.118159779735	0.115741291165	0.6275	0.615	289.783785817
1110	0.117961898527	0.116126810931	0.63	0.615	292.273992488
1120	0.117700083389	0.116016295074	0.6375	0.64	294.807065305
1130	0.118159250247	0.116091399993	0.62	0.615	297.705508212
1140	0.11746882251	0.116195529011	0.62375	0.605	300.086979025
1150	0.117621708308	0.117107050833	0.6175	0.605	302.679736302
1160	0.117862127352	0.115635147274	0.63375	0.625	305.083988986
1170	0.117832706163	0.116897256617	0.6225	0.615	307.681005537
1180	0.118437181585	0.116183162307	0.62625	0.62	310.207339141
1190	0.118496968432	0.116267212556	0.62875	0.605	312.761956278
1200	0.117154604424	0.115314833396	0.6375	0.625	315.232799486
1210	0.117887695292	0.115242486473	0.625	0.615	317.696327873
1220	0.117249504613	0.115616604395	0.64	0.635	320.283975945
1230	0.117030369633	0.114677195672	0.64125	0.615	322.897795909
1240	0.117216534094	0.115267092476	0.63875	0.615	325.441284304
1250	0.116862832485	0.114468471626	0.63875	0.615	328.146221405
1260	0.118005936662	0.115669327107	0.62875	0.615	330.694050902
1270	0.1180912083	0.116091457991	0.62875	0.615	333.228136877
1280	0.117483497078	0.115508513817	0.63625	0.605	335.785496148
1290	0.118252869893	0.116387365356	0.6325	0.615	338.191812257
1300	0.118056136894	0.115459779735	0.625	0.625	340.699124649
1310	0.11741215208	0.115429779322	0.6375	0.615	343.371005652
1320	0.117003216403	0.115678148549	0.6425	0.635	346.071326759
1330	0.116615925328	0.115373567197	0.64625	0.64	348.957555724
1340	0.116660428786	0.114916738308	0.64625	0.64	351.537101944
1350	0.117032220089	0.115601258817	0.64625	0.625	354.183343733
1360	0.117366852263	0.116273265078	0.64	0.63	356.705878256
1370	0.117631088515	0.115605034862	0.63125	0.64	359.334984564
1380	0.117459779777	0.115852909246	0.64375	0.625	361.794382303
1390	0.117955444395	0.115766926398	0.63625	0.625	364.326996651
1400	0.117696246972	0.11538564692	0.6375	0.625	366.886433612
1410	0.117917059494	0.115341017311	0.64	0.63	369.391060154
1420	0.117643558125	0.116276532928	0.6425	0.625	371.997602573
1430	0.117260067558	0.115731671607	0.64125	0.615	374.439305007
1440	0.117661954355	0.11550158741	0.64125	0.645	376.997375422
1450	0.118110434265	0.116248218491	0.635	0.615	379.851038122
1460	0.117472105552	0.116429714623	0.63875	0.63	383.012981235
1470	0.117855436496	0.116141599981	0.64375	0.63	385.489866694
1480	0.117586469043	0.116072902805	0.6425	0.605	388.000901685
1490	0.117810361418	0.115587593087	0.635	0.625	390.599161652
1500	0.117986898672	0.115854527748	0.635	0.63	393.072009047
1510	0.118188104451	0.116678420934	0.63875	0.615	395.670612829
1520	0.118122610341	0.116566560739	0.6375	0.62	398.380834299
1530	0.118029895094	0.116564118599	0.63125	0.62	400.927033572
1540	0.118018707672	0.116121009201	0.635	0.62	403.451051408
1550	0.119045689908	0.118732447079	0.6225	0.6	406.234516527
1560	0.118096286437	0.116382194245	0.63375	0.62	408.874676102
1570	0.117758272105	0.116444190096	0.63875	0.62	411.543991039
1580	0.118055238582	0.116807140063	0.63625	0.615	414.271149422
1590	0.118982637043	0.116919343931	0.61875	0.595	417.032082139
1600	0.11801484538	0.116695999322	0.63375	0.605	419.696916884
1610	0.117400122837	0.116932104751	0.645	0.61	422.395278587
1620	0.11764439976	0.116620047498	0.63875	0.615	425.015693726
1630	0.117171639453	0.117092165493	0.6425	0.615	427.82093172
1640	0.117169655295	0.117026755948	0.6425	0.62	430.396870175
1650	0.117078575515	0.116465692602	0.64875	0.625	432.887689266
1660	0.117838209224	0.116870003589	0.64	0.595	435.4232295
1670	0.117923685587	0.117204202858	0.645	0.615	438.071891703
1680	0.117000686281	0.116272767168	0.645	0.62	440.705564829
1690	0.117277414708	0.11617659948	0.6475	0.61	443.197965028
1700	0.117390410279	0.11666045888	0.6475	0.61	445.755398139
1710	0.117443761951	0.116504553838	0.645	0.615	448.511394501
1720	0.117590655624	0.117225707623	0.64375	0.625	451.060787636
1730	0.117202112828	0.116575768326	0.64375	0.625	453.69507415
1740	0.117739392525	0.117332143029	0.63875	0.61	456.318377622
1750	0.118096900329	0.11779104809	0.64375	0.595	458.975362568
1760	0.117939052434	0.117133416011	0.64375	0.62	461.728804208
1770	0.1175669592	0.116947765029	0.6475	0.62	464.383434521
1780	0.117140585023	0.116998314723	0.65	0.62	467.08447765
1790	0.117529473267	0.116950130373	0.6425	0.595	470.133282772
1800	0.117999709507	0.117657881579	0.64875	0.61	472.971808407
1810	0.11739763082	0.117621422404	0.6425	0.605	475.458007954
1820	0.117586773765	0.117334318807	0.64625	0.625	478.142572405
1830	0.117660623607	0.117623572867	0.6475	0.605	480.775623625
1840	0.117494505182	0.116954353298	0.64125	0.61	483.467790237
1850	0.11811026862	0.117203896188	0.645	0.62	486.321160879
1860	0.118225047659	0.115299454936	0.63125	0.6	489.108475646
1870	0.117880063318	0.115502732797	0.63	0.6	492.052231988
1880	0.117912751434	0.115802643706	0.62875	0.595	494.828630911
1890	0.118651606976	0.115748173754	0.62125	0.585	497.482349335
1900	0.117712937528	0.115091903673	0.6275	0.595	500.058499934
1910	0.118406246118	0.115152390251	0.62375	0.585	502.710474751
1920	0.117973323422	0.115441202818	0.62375	0.59	505.314219065
1930	0.118676785805	0.116505599303	0.6175	0.575	508.13796671
1940	0.118701680075	0.116205779273	0.6175	0.575	510.754556192
1950	0.119403046199	0.11624257221	0.62	0.595	513.571582995
1960	0.118570458192	0.115869677685	0.62125	0.585	516.460829014
1970	0.118192578643	0.115527324812	0.62	0.58	519.073142465
1980	0.118148148534	0.115232576401	0.61625	0.59	521.954723819
1990	0.118948775685	0.116810647693	0.62	0.58	524.80730103
2000	0.118481735064	0.115768124827	0.62	0.585	527.693861964
2010	0.118457370652	0.115369322599	0.61875	0.575	530.665984688
2020	0.118103671699	0.115278258968	0.6175	0.59	533.232462887
2030	0.119761889478	0.116352681488	0.6175	0.58	535.817775167
2040	0.118191953901	0.115765689158	0.625	0.59	538.760620974
