iteration	error_train	error_test	accuracy_train	accuracy_test	elapsed
0	0.138002571123	0.12901720412	0.5375	0.605	0.382824718
10	0.128157522173	0.132711131942	0.5075	0.485	3.527130999
20	0.157676605923	0.159736244316	0.50375	0.49	6.219439399
30	0.13285178134	0.141105792718	0.5225	0.48	9.175959448
40	0.129718638945	0.134942967929	0.51375	0.52	12.044660326
50	0.128282626542	0.137604881578	0.54375	0.465	15.067473179
60	0.128319422148	0.137540886389	0.545	0.465	18.08440108
70	0.127961924435	0.133733125531	0.535	0.495	20.956797632
80	0.130450276719	0.136693896643	0.52375	0.455	23.738691139
90	0.131611542384	0.14120412336	0.48875	0.44	26.72531515
100	0.130373590659	0.141189707311	0.5375	0.46	29.738868437
110	0.128839764498	0.131533885263	0.52125	0.495	32.645820596
120	0.129986232711	0.13431702248	0.5325	0.525	35.552566146
130	0.129746955695	0.137530061346	0.515	0.465	38.466843043
140	0.131796097514	0.14029429712	0.515	0.46	41.180906917
150	0.129299039393	0.13375634244	0.5425	0.525	44.305474115
160	0.129608068722	0.137147053659	0.5425	0.48	47.364799543
170	0.132081255429	0.140259402539	0.52375	0.455	50.583925837
180	0.130277669763	0.137536713339	0.5175	0.47	53.571915922
190	0.12945130422	0.136249351958	0.53125	0.495	56.555723691
200	0.13063906574	0.136863557447	0.52875	0.475	59.478503992
210	0.129508157578	0.137258131835	0.535	0.475	62.36896965
220	0.132311539227	0.139952330877	0.5125	0.475	65.804486252
230	0.129313696067	0.137383105493	0.52875	0.46	69.203823922
240	0.129762849934	0.137834307876	0.54625	0.465	72.32216007
250	0.130388517765	0.139080395656	0.52875	0.475	75.351093803
260	0.129803370148	0.138335700207	0.52875	0.46	78.224263041
270	0.1294389486	0.138407296599	0.535	0.455	81.181682054
280	0.130914058279	0.139964655081	0.5275	0.455	84.373683822
290	0.130588768729	0.140004176435	0.53	0.47	87.47554192
300	0.129605986352	0.13735797777	0.53	0.475	90.377924484
310	0.130978521919	0.139979668256	0.53	0.475	93.495691925
320	0.129773220533	0.137058445005	0.5375	0.48	96.506257701
330	0.128931045858	0.136522498201	0.54375	0.485	99.517766476
340	0.12983260571	0.137905763727	0.52625	0.485	102.419454717
350	0.129801834958	0.137209633045	0.5325	0.485	105.359266071
360	0.12965759812	0.13705906672	0.5275	0.48	108.510952456
370	0.129140646488	0.136852310498	0.5375	0.48	111.658217802
380	0.129481456687	0.137312718284	0.53375	0.48	114.584293411
390	0.130816362393	0.1376090936	0.53	0.47	117.734741675
400	0.128878481175	0.136563992278	0.5325	0.48	120.730482099
410	0.129231516662	0.138204359505	0.54875	0.485	123.699685262
420	0.13050887893	0.140308150597	0.5225	0.465	126.862841097
430	0.12957433252	0.138097600433	0.54	0.48	129.880002947
440	0.128986678194	0.136437735823	0.54	0.485	133.409456897
450	0.13011709786	0.136999228421	0.53375	0.475	136.454958855
460	0.129749764948	0.137817289607	0.53	0.475	139.619763132
470	0.129532561603	0.138144301035	0.54125	0.49	142.56627788
480	0.130220005307	0.138117128148	0.52375	0.495	145.545105252
490	0.129435384854	0.13717638175	0.52875	0.505	148.612275012
500	0.128409258901	0.135873462702	0.54625	0.515	151.762309225
510	0.128014330539	0.136264199859	0.55625	0.515	154.632309219
520	0.128216745052	0.135681943125	0.54625	0.51	158.367652189
530	0.12913052619	0.137881358448	0.535	0.485	161.405384107
540	0.128923672574	0.136935459456	0.545	0.505	164.452075006
550	0.129273549867	0.137459796266	0.53125	0.48	167.56295142
560	0.129449899617	0.139077893911	0.5325	0.49	170.377483155
570	0.129271065601	0.137553142467	0.53625	0.495	173.327068597
580	0.128851128066	0.136776219259	0.5475	0.485	176.309351492
590	0.128766014616	0.138195086412	0.5425	0.485	179.370424338
600	0.128992234881	0.138617697012	0.54125	0.485	182.275445688
610	0.12838163957	0.136845765364	0.54	0.495	185.263238357
620	0.128473659976	0.136555265752	0.54375	0.5	188.149334364
630	0.128389928475	0.136431235116	0.54375	0.505	191.144051395
640	0.128206070906	0.136036868722	0.54875	0.5	194.252134193
650	0.128322366496	0.136012791862	0.54625	0.5	197.3556264
660	0.128704272676	0.136388191379	0.54375	0.5	200.548302502
670	0.128245520865	0.136369571529	0.5475	0.5	204.10400989
680	0.128003309967	0.136185021084	0.5525	0.51	207.252985516
690	0.129614015652	0.138617450987	0.54375	0.495	210.355006703
700	0.129592029074	0.139091060012	0.53375	0.495	213.474481411
710	0.128451584505	0.134295242278	0.5475	0.5	216.559346096
