iteration	error_train	error_test	accuracy_train	accuracy_test	elapsed
1180	0.124058910344	0.121169935398	0.56125	0.575	13.320317029
1190	0.12382556135	0.121587294683	0.545	0.555	13.418343662
1200	0.123522944074	0.121481518879	0.54875	0.555	13.518349781
1210	0.122974184247	0.121589660627	0.55375	0.56	13.619998278
1220	0.122969537552	0.121500847428	0.555	0.56	13.720905013
1230	0.122685835552	0.121415163012	0.55375	0.56	13.827085115
1240	0.12267724156	0.121417374607	0.55375	0.55	13.935426047
1250	0.122525506019	0.121319219871	0.55875	0.545	14.054853928
1260	0.122415779202	0.121269265535	0.56	0.545	14.150546569
1270	0.122074421364	0.120497167107	0.55875	0.55	14.248232617
1280	0.121864440168	0.120389094727	0.56375	0.55	14.354907384
1290	0.121746455757	0.11980209824	0.565	0.565	14.472960018
1300	0.121675183606	0.119674878883	0.565	0.57	14.569925964
1310	0.121649616024	0.119599004364	0.56125	0.57	14.667783905
1320	0.12125835911	0.119521163699	0.56625	0.57	14.770564997
1330	0.120857911279	0.118786416827	0.56625	0.57	14.880904385
1340	0.120679560802	0.11871560988	0.56875	0.575	14.988414334
1350	0.120622066367	0.118650227154	0.56875	0.575	15.088785028
1360	0.120462543369	0.118609016707	0.5725	0.575	15.188075645
1370	0.120353721132	0.118439883798	0.57375	0.575	15.28415377
1380	0.120199666767	0.118162747019	0.57375	0.575	15.385393549
1390	0.119525206791	0.117880431105	0.57125	0.575	15.498774315
1400	0.119549599133	0.117861853716	0.5725	0.58	15.604037416
1410	0.119402812411	0.118000966131	0.57375	0.565	15.709261774
1420	0.119305713464	0.117775995517	0.575	0.565	15.812887082
1430	0.118766911798	0.117332895035	0.585	0.555	15.925854201
1440	0.118604998111	0.117177690519	0.58625	0.56	16.03342698
1450	0.118556840218	0.11711415423	0.58625	0.56	16.130121037
1460	0.118545684892	0.117053864591	0.58625	0.56	16.230611113
1470	0.118456845798	0.117060285753	0.58625	0.555	16.331161553
1480	0.118346164153	0.117019851136	0.58375	0.56	16.434190399
1490	0.11824802831	0.117134371319	0.58375	0.555	16.535877449
1500	0.118037287148	0.117271534736	0.58375	0.555	16.647307319
1510	0.118009332952	0.117244637233	0.58375	0.555	16.746189435
1520	0.117851199375	0.117120889358	0.585	0.55	16.846931636
1530	0.117610243709	0.117024708443	0.58375	0.55	16.946653248
1540	0.117563175328	0.116960424051	0.585	0.55	17.06723792
1550	0.117547054706	0.116935412465	0.585	0.55	17.179146847
1560	0.11745091714	0.117162321881	0.585	0.55	17.277720945
1570	0.117406595216	0.117162784844	0.585	0.55	17.378883631
1580	0.117224605578	0.117003613867	0.585	0.55	17.480457259
1590	0.117006516073	0.116903015527	0.585	0.55	17.582613709
1600	0.116922834403	0.116819182174	0.585	0.55	17.699182998
1610	0.116897376605	0.117067688983	0.585	0.545	17.811358986
1620	0.116763426148	0.116588430229	0.5825	0.55	17.92056347
1630	0.116612161288	0.116143256964	0.585	0.555	18.016844205
1640	0.116554254759	0.11606393171	0.58625	0.555	18.112785758
1650	0.116485632215	0.115693941475	0.58625	0.56	18.228702385
1660	0.11635690346	0.115614311753	0.5875	0.56	18.326518266
1670	0.116199179758	0.115384497662	0.58625	0.57	18.428656982
1680	0.116030422372	0.115278534648	0.5875	0.565	18.529447339
1690	0.115837897556	0.115191635729	0.58875	0.57	18.630815962
1700	0.115657329638	0.114893761207	0.58875	0.57	18.743321982
1710	0.115636443414	0.11494742806	0.58875	0.57	18.842043667
1720	0.115415962461	0.114828041113	0.59	0.57	18.955236678
1730	0.11531985454	0.114969215625	0.59	0.57	19.058249424
1740	0.115318239583	0.114855892676	0.59125	0.57	19.153437011
1750	0.115154735733	0.114886113796	0.58875	0.57	19.249414245
1760	0.115012237154	0.114711768538	0.58875	0.575	19.352016894
1770	0.115015612139	0.1146587644	0.58625	0.575	19.448209502
1780	0.114730014042	0.114290061949	0.59125	0.58	19.548623574
1790	0.114645529639	0.114241937168	0.5925	0.58	19.647849242
1800	0.114624391856	0.114226091951	0.5925	0.58	19.74854614
1810	0.114591070313	0.114295775461	0.5925	0.58	19.853984675
1820	0.114575072988	0.114255351653	0.5925	0.58	19.950050954
1830	0.114527510094	0.114265443585	0.5925	0.58	20.047349675
1840	0.114433972152	0.114137708215	0.5925	0.585	20.143699224
1850	0.114112152477	0.114254311866	0.59125	0.575	20.241356953
1860	0.113964729881	0.113994298696	0.59125	0.58	20.338150854
1870	0.113934143331	0.114054456822	0.5925	0.58	20.444737855
1880	0.113903533473	0.114018317829	0.59125	0.58	20.543888404
1890	0.113769229963	0.114149990147	0.59375	0.58	20.640365834
1900	0.113445491075	0.114247990555	0.60125	0.58	20.738940638
1910	0.113383214038	0.114156293134	0.6	0.58	20.84327913
1920	0.113352452862	0.114156517978	0.6	0.585	20.953394517
1930	0.113269985271	0.114254263297	0.6	0.58	21.05056492
1940	0.113063733476	0.114311569009	0.6025	0.575	21.150014222
1950	0.113042370505	0.114288951828	0.6025	0.58	21.253590637
1960	0.112941138114	0.11430521091	0.6025	0.58	21.350941453
1970	0.112850343792	0.114326030744	0.6025	0.58	21.451752334
1980	0.112581295446	0.114125687014	0.60375	0.58	21.561460095
1990	0.112552473734	0.113987060858	0.60375	0.58	21.665756997
2000	0.112502950359	0.11398050814	0.60375	0.58	21.76659642
2010	0.112398495115	0.113813685869	0.60625	0.58	21.862719831
2020	0.112283304042	0.113647804057	0.6075	0.58	21.960666657
2030	0.112205032597	0.113483461175	0.6075	0.58	22.070464278
2040	0.112044877791	0.113295740139	0.6075	0.58	22.171109717
2050	0.111895845169	0.113338556714	0.6075	0.58	22.270499875
2060	0.111797551834	0.11314668808	0.60625	0.59	22.367762182
2070	0.111813093173	0.113158685539	0.60625	0.59	22.465809908
2080	0.111726494696	0.112856387476	0.60375	0.59	22.562218339
2090	0.111663967083	0.112911798388	0.60375	0.59	22.66810249
2100	0.110099996292	0.111485912724	0.6275	0.595	22.766542922
2110	0.109838234781	0.111468678665	0.62625	0.595	22.86550852
2120	0.109719866943	0.111352293643	0.62875	0.59	22.963156287
2130	0.109733947096	0.111436064595	0.62875	0.59	23.060192824
2140	0.109685188852	0.111451129126	0.63	0.59	23.16875347
2150	0.109641641676	0.11133035785	0.63	0.59	23.267681403
2160	0.109485905982	0.111171164373	0.63125	0.59	23.370547848
2170	0.109326058154	0.110657339051	0.635	0.605	23.468644814
2180	0.108975386765	0.110622131859	0.635	0.6	23.565766746
2190	0.108939267213	0.110685420201	0.635	0.595	23.669234233
2200	0.108852839727	0.110614927276	0.635	0.595	23.778211401
2210	0.108830808419	0.110784729069	0.63625	0.595	23.88100246
2220	0.108766719295	0.110786478438	0.63625	0.595	23.984212725
2230	0.108714658088	0.11075748931	0.63625	0.595	24.085518203
2240	0.108669410342	0.11054483574	0.63625	0.605	24.19078361
2250	0.108049935407	0.109941154844	0.6425	0.605	24.303071194
2260	0.107970949424	0.109826465531	0.65	0.605	24.422615269
2270	0.107981298747	0.109927758817	0.65	0.605	24.533187691
2280	0.107849085776	0.110142144836	0.65125	0.615	24.656190022
2290	0.107831785229	0.109923430052	0.65125	0.615	24.769632755
2300	0.107546367044	0.110266879103	0.6525	0.615	24.885406545
2310	0.107518173958	0.110102478943	0.6525	0.615	24.994628411
2320	0.10731380117	0.110003874794	0.655	0.615	25.105030488
2330	0.107325586346	0.109727107659	0.6575	0.615	25.207560096
2340	0.107087208455	0.109578751985	0.65625	0.615	25.311250293
2350	0.107019662283	0.109442786144	0.6575	0.615	25.426529253
2360	0.106856403345	0.109128739009	0.65625	0.615	25.540506547
2370	0.10679347965	0.109078192675	0.65625	0.61	25.650111695
2380	0.106709270317	0.108707473583	0.6575	0.61	25.762112083
2390	0.10651601524	0.108573642505	0.64875	0.61	25.871285464
2400	0.10647648629	0.108667903541	0.64875	0.61	25.988251159
2410	0.105987275548	0.10809406852	0.6475	0.615	26.104389557
2420	0.10592834941	0.108050349811	0.64625	0.615	26.212626652
2430	0.105866961824	0.107976045405	0.6475	0.615	26.325039538
2440	0.105793173865	0.107823108785	0.64875	0.625	26.44368869
2450	0.105724080409	0.107640771809	0.6475	0.63	26.556821068
2460	0.105706986398	0.107626559494	0.6475	0.63	26.663643155
2470	0.105648564495	0.107458299258	0.64875	0.63	26.767167177
2480	0.105719616302	0.107533905172	0.64875	0.63	26.866963735
2490	0.105430980868	0.106978392065	0.64875	0.635	26.968016394
2500	0.105280704032	0.106939755642	0.65625	0.64	27.08191775
2510	0.105081121879	0.106802757862	0.65875	0.645	27.181477747
2520	0.105030658566	0.10651753018	0.65875	0.65	27.280604214
2530	0.104961311623	0.106486238798	0.65875	0.65	27.381919643
2540	0.104993785872	0.106487012566	0.65875	0.645	27.483829513
2550	0.104859236387	0.106429644518	0.6575	0.645	27.580962692
2560	0.104814427483	0.106443373267	0.65875	0.645	27.693575688
2570	0.104401892733	0.106132141656	0.66125	0.645	27.788999062
2580	0.104369909908	0.10623162622	0.6625	0.64	27.886521209
2590	0.104351650775	0.106338602201	0.6675	0.64	27.98821561
2600	0.104322663156	0.106174252446	0.6675	0.64	28.091037415
2610	0.104281337579	0.106128444903	0.6675	0.64	28.211484561
2620	0.104067754285	0.105328808115	0.67	0.645	28.308406155
2630	0.10398061154	0.105377577653	0.67	0.645	28.415359208
2640	0.103980236896	0.105310336205	0.67	0.65	28.518581477
2650	0.103900916335	0.105241366767	0.67	0.65	28.62651156
2660	0.103925671086	0.105244360775	0.67	0.65	28.734074863
2670	0.103854931181	0.10519509898	0.67125	0.65	28.837904997
2680	0.103667436988	0.10580314382	0.675	0.65	28.954699176
2690	0.103564005527	0.106012009455	0.67375	0.65	29.078359399
2700	0.103250185673	0.105960060797	0.67375	0.665	29.178768893
2710	0.102784984208	0.105406116327	0.67625	0.67	29.299395857
2720	0.102736961727	0.105194628299	0.6775	0.67	29.400463105
2730	0.102714733025	0.105195347066	0.6775	0.67	29.499951687
2740	0.102629492939	0.104863195631	0.6775	0.67	29.598464023
2750	0.102535447527	0.104667765799	0.67875	0.675	29.70100647
2760	0.102471692358	0.104653523854	0.67875	0.675	29.808024957
2770	0.102381836639	0.104647198837	0.68	0.675	29.944554748
2780	0.102125777907	0.104456222797	0.68	0.665	30.064396486
2790	0.101841978031	0.104195813979	0.68625	0.67	30.166364408
2800	0.101758598198	0.104016022038	0.68625	0.67	30.266381474
2810	0.101756905099	0.104016022038	0.68625	0.67	30.388088779
2820	0.10168043091	0.104395580046	0.68625	0.67	30.493358897
2830	0.10164602335	0.104149632785	0.68375	0.665	30.592373367
2840	0.101636830109	0.103897240636	0.68375	0.675	30.697591652
2850	0.101472562572	0.103766936284	0.68375	0.675	30.798353427
2860	0.101409573907	0.103608722009	0.68375	0.675	30.901840982
2870	0.101287190824	0.103437139276	0.685	0.68	31.02059007
2880	0.102872415365	0.104336558502	0.655	0.66	31.122381234
2890	0.101196164408	0.1032858017	0.685	0.68	31.229193706
2900	0.101135815022	0.103271021819	0.685	0.68	31.336061298
2910	0.101080740422	0.10347322613	0.68875	0.685	31.442139253
2920	0.101024085473	0.103430847886	0.7025	0.695	31.55952534
2930	0.100953296977	0.103445076242	0.7025	0.695	31.668516192
2940	0.100883723121	0.103091025981	0.69875	0.695	31.773218682
2950	0.100813153784	0.102975628573	0.69875	0.7	31.882736558
2960	0.100739767271	0.102821155132	0.6975	0.7	31.994995222
2970	0.100708600214	0.103050349212	0.69875	0.7	32.106398974
2980	0.100554300196	0.103040861019	0.69875	0.7	32.214203299
2990	0.100474539479	0.102906342985	0.7	0.7	32.322835406
3000	0.100496389786	0.10292604752	0.7025	0.7	32.431012656
3010	0.100392647303	0.102704231736	0.7025	0.7	32.533799923
3020	0.100311941498	0.102739771122	0.70125	0.69	32.633479302
3030	0.100364238355	0.102558304292	0.70625	0.7	32.75477465
3040	0.100148035676	0.102251404945	0.70125	0.695	32.884727319
3050	0.100108357695	0.102264412371	0.70125	0.695	32.989776985
3060	0.100036306605	0.10230483182	0.70375	0.695	33.086834669
3070	0.100017165737	0.10289061011	0.705	0.695	33.186662555
3080	0.0997986754693	0.102774443997	0.705	0.695	33.299816172
3090	0.0997277628585	0.102957899577	0.705	0.695	33.401171313
3100	0.0997385788351	0.10292681525	0.705	0.695	33.497792018
3110	0.099648862869	0.103037159377	0.70625	0.69	33.595006665
3120	0.09963060236	0.103045041471	0.70625	0.69	33.695205408
3130	0.0995894636679	0.102968527578	0.70625	0.69	33.799421193
3140	0.0990828957434	0.102618072365	0.7075	0.695	33.909107413
3150	0.0990756107466	0.102640638156	0.7075	0.695	34.006409665
3160	0.0990438488869	0.102824537987	0.70625	0.695	34.102918616
3170	0.0990224041485	0.102651621409	0.70625	0.695	34.201178851
3180	0.0988673573221	0.102358360845	0.70625	0.695	34.300630049
3190	0.0987580228363	0.10204046385	0.70375	0.695	34.410495448
3200	0.0985220529181	0.101685031621	0.705	0.7	34.511321026
3210	0.0983951237418	0.101500533503	0.70625	0.7	34.609969253
3220	0.0985975643943	0.101682920249	0.7	0.7	34.707051165
3230	0.0983248936808	0.101491434434	0.70625	0.7	34.805264174
3240	0.0983019367257	0.101320096449	0.70625	0.7	34.916634634
3250	0.0980985732739	0.101277400224	0.70875	0.7	35.022901116
3260	0.0975989803308	0.10107610904	0.715	0.7	35.142832742
3270	0.0976058909384	0.101191296908	0.71875	0.695	35.258891149
3280	0.0974831303037	0.100957693293	0.71625	0.7	35.385175001
3290	0.0973601833083	0.100871378566	0.71875	0.7	35.526040861
3300	0.0972283433685	0.10107398855	0.72125	0.7	35.653921643
3310	0.0971329802282	0.101051531164	0.7225	0.7	35.779383015
3320	0.0970522598362	0.101166379122	0.72375	0.7	35.898631457
3330	0.0970194677101	0.101118504806	0.72375	0.7	36.034605339
3340	0.0970124723964	0.10110322799	0.72375	0.7	36.144906764
3350	0.096785027392	0.100836796661	0.72875	0.705	36.245620702
3360	0.0966939844532	0.1007961211	0.73	0.705	36.344045891
3370	0.0965814716623	0.100225963257	0.73125	0.705	36.443163193
3380	0.0965613041422	0.100271598661	0.73125	0.705	36.541619088
3390	0.0959051230638	0.100050361287	0.7325	0.71	36.65953353
3400	0.0957608757002	0.0998026018237	0.7325	0.715	36.760422442
3410	0.0956846852334	0.0999743391279	0.73375	0.715	36.857569923
3420	0.0955579626431	0.0997036183108	0.73375	0.72	36.957012001
3430	0.095481874467	0.09978089839	0.735	0.715	37.054207456
3440	0.0954226037812	0.0997576000618	0.735	0.715	37.173395963
3450	0.0953259774823	0.10032997578	0.73375	0.71	37.270082941
3460	0.0948477963936	0.0997392598707	0.735	0.715	37.36794063
3470	0.0947261647977	0.099583152717	0.73625	0.715	37.467127531
3480	0.0946881376281	0.0997372626385	0.735	0.715	37.565590679
3490	0.0946504457587	0.10011917028	0.7375	0.715	37.67913881
3500	0.0945025026009	0.100152944664	0.735	0.715	37.799335827
3510	0.0943530462394	0.100184864358	0.73375	0.715	37.909695045
3520	0.0943119920477	0.100433874497	0.73625	0.71	38.016622611
3530	0.0942690147343	0.10019149419	0.735	0.71	38.118872634
3540	0.0941709102064	0.100051109582	0.735	0.71	38.23177811
3550	0.0941498817034	0.0999709863264	0.7375	0.715	38.344330713
3560	0.0941168253483	0.100191648703	0.7375	0.715	38.45567117
3570	0.0940951722503	0.100250726694	0.7375	0.71	38.563669025
3580	0.09406026569	0.100147334771	0.7375	0.71	38.669630636
3590	0.094009813363	0.100556557277	0.7375	0.71	38.778294136
3600	0.0939650588737	0.10024729113	0.73875	0.715	38.900529967
3610	0.0939573205894	0.100407498105	0.74125	0.715	38.998628711
3620	0.0938952989705	0.10030346305	0.74	0.715	39.097019132
3630	0.0938296943188	0.100386608452	0.74	0.71	39.198720014
3640	0.0932649267054	0.100236063709	0.74375	0.71	39.2976565
3650	0.0931940421315	0.100126522117	0.74375	0.71	39.400401275
3660	0.0931465699705	0.100047287098	0.745	0.71	39.514921195
3670	0.0930894467795	0.0995699933458	0.7475	0.715	39.614811711
3680	0.0929516447602	0.0995146317093	0.74875	0.715	39.716896646
3690	0.0926195736726	0.0992990793469	0.75	0.715	39.816644974
3700	0.0925555833323	0.0988806813019	0.75	0.715	39.916794119
3710	0.0923377667986	0.098769996451	0.75	0.715	40.033673061
3720	0.0922351305407	0.0984534880251	0.74875	0.715	40.131232162
3730	0.0920832322802	0.0982323225775	0.74875	0.715	40.231381537
3740	0.091939572852	0.0982255053316	0.75	0.71	40.331284615
3750	0.0918096594686	0.0981962670738	0.75125	0.71	40.430816531
3760	0.0917542310635	0.0979726960945	0.755	0.715	40.546842122
3770	0.091909001242	0.0979737574283	0.7525	0.715	40.657546456
3780	0.091748991491	0.0980715267249	0.755	0.715	40.759728313
3790	0.0916191676922	0.0980863616451	0.755	0.715	40.861403537
3800	0.0915505400207	0.0977837701017	0.75375	0.715	40.965367589
3810	0.0915044384107	0.0977253319088	0.75375	0.715	41.080449759
3820	0.091506335998	0.0977292421653	0.75375	0.715	41.181845088
3830	0.0914064487004	0.0973571943879	0.75375	0.715	41.279952312
3840	0.0912159939625	0.0974182372391	0.755	0.715	41.380909403
3850	0.0912080067415	0.0973349281346	0.755	0.715	41.479232684
3860	0.091092826065	0.0972675323675	0.755	0.72	41.593497518
3870	0.0908491829425	0.0973238707122	0.755	0.72	41.696473401
3880	0.0906225240108	0.0972051722646	0.75625	0.725	41.798016
3890	0.0906221729363	0.0971996747615	0.75625	0.725	41.900882515
3900	0.0904438422373	0.0970731055943	0.755	0.725	42.000070811
3910	0.0902727398184	0.0971215753077	0.7575	0.72	42.101357907
3920	0.0901814461496	0.0971166776829	0.75875	0.72	42.216236148
3930	0.0901006598158	0.0970229310326	0.76	0.72	42.315362971
3940	0.0897885640587	0.0968753890233	0.76	0.725	42.412428587
3950	0.0897933614022	0.0967843009679	0.7575	0.72	42.511921125
3960	0.0897197974154	0.0967066108174	0.76	0.725	42.609756177
3970	0.0896950553168	0.0969070990389	0.76	0.725	42.728428535
3980	0.0896634041036	0.09700257038	0.75875	0.725	42.827082068
3990	0.0896467831828	0.0970022359633	0.75875	0.725	42.925409635
4000	0.0896112909422	0.0970434208058	0.75875	0.725	43.044563863
