iteration	error_train	error_test	accuracy_train	accuracy_test	elapsed
0	0.131323915921	0.125446331207	0.46625	0.55	0.035217252
10	0.13136165326	0.125542810379	0.47	0.545	0.553800913
20	0.131421589351	0.125595212479	0.47	0.545	0.934818244
30	0.131172187629	0.124956967612	0.47	0.55	1.191724422
40	0.131034140405	0.124861100523	0.47	0.545	1.330004061
50	0.131031897282	0.124846357898	0.46875	0.545	1.439997936
60	0.130805917373	0.124581537305	0.47375	0.545	1.582421024
70	0.130754474949	0.12459318792	0.4725	0.545	1.713982889
80	0.130685239016	0.124560600183	0.47375	0.55	1.822575098
90	0.130563794408	0.124457716621	0.47375	0.555	1.930936381
100	0.130058346351	0.124125961276	0.4725	0.57	2.027791759
110	0.130018634023	0.124220954624	0.4725	0.565	2.124191319
120	0.129421466405	0.123695417912	0.47625	0.58	2.219169042
130	0.129261525988	0.123632071576	0.4775	0.58	2.326574141
140	0.12910209849	0.123799558826	0.49	0.56	2.443616427
150	0.128704887104	0.123560482985	0.49625	0.56	2.544439119
160	0.128599325902	0.123368597207	0.4975	0.565	2.639495469
170	0.128532826275	0.122996067089	0.495	0.565	2.735844623
180	0.128476770699	0.122878923856	0.495	0.565	2.830491505
190	0.128456630158	0.1228695576	0.495	0.565	2.940767729
200	0.127925136148	0.122325674046	0.49875	0.59	3.06756829
210	0.127875735626	0.12240073765	0.5	0.585	3.168530853
220	0.127693008161	0.122419393235	0.50875	0.59	3.265907179
230	0.127474445513	0.122052338633	0.5125	0.59	3.366222655
240	0.127333004385	0.122082840295	0.51	0.59	3.466471696
250	0.127234807553	0.122188034623	0.51125	0.59	3.574460259
260	0.127194518545	0.122172301265	0.51	0.59	3.683958621
270	0.12743839214	0.121928746189	0.50625	0.59	3.795082989
280	0.127130935327	0.122163384409	0.50875	0.59	3.896480069
290	0.126885838317	0.122087996734	0.50875	0.59	3.998331044
300	0.126597733902	0.12207288852	0.51375	0.59	4.104360115
310	0.126468885596	0.122149231855	0.51125	0.595	4.206225453
320	0.125629268033	0.121486795375	0.525	0.585	4.322915672
330	0.125373208737	0.121346727649	0.52625	0.585	4.423165923
340	0.125332314624	0.121337279397	0.5275	0.585	4.523594245
350	0.125298618042	0.121448176714	0.5275	0.585	4.635725049
360	0.125215866764	0.121409729349	0.5275	0.585	4.745413013
370	0.12505325689	0.121110371108	0.52875	0.59	4.846725668
380	0.124991516067	0.121205743698	0.52875	0.59	4.954920689
390	0.124940636488	0.121394324611	0.52375	0.58	5.061966622
400	0.124859042645	0.121545117762	0.52125	0.57	5.166748066
410	0.124763328266	0.12141480356	0.52125	0.57	5.275043021
420	0.124421486187	0.1204300731	0.52375	0.575	5.378994262
430	0.124375233379	0.12068723439	0.5275	0.57	5.481806829
440	0.12383874946	0.120706366922	0.52875	0.57	5.600904841
450	0.123424717099	0.120047074211	0.53125	0.575	5.712305144
460	0.123386472363	0.120073095772	0.53125	0.575	5.835502809
470	0.123344103848	0.120001495782	0.53	0.575	5.948228746
480	0.123334673686	0.120002604185	0.53	0.575	6.053774149
490	0.123230761568	0.119865668322	0.5325	0.58	6.155644235
500	0.123122331257	0.120116517486	0.53375	0.575	6.268322132
510	0.123068535844	0.11980420472	0.53375	0.575	6.377096889
520	0.12280896267	0.119773566139	0.53625	0.57	6.489936485
530	0.122358411374	0.119693928046	0.54	0.57	6.598041558
540	0.122179309155	0.119565659092	0.54	0.57	6.699414897
550	0.122051900009	0.119558384411	0.5425	0.575	6.799389722
560	0.122017329164	0.119838297612	0.5475	0.57	6.911733026
570	0.121931026956	0.1198351366	0.5475	0.57	7.013616284
580	0.121837459225	0.119810076548	0.54625	0.57	7.116979454
590	0.121725081208	0.119811464038	0.54625	0.57	7.218550264
600	0.121627352155	0.119501379839	0.545	0.575	7.324884448
610	0.121354864637	0.119201132677	0.54625	0.57	7.432115229
620	0.120873605529	0.119191303289	0.54625	0.575	7.535460233
630	0.120400267806	0.118715587324	0.54625	0.575	7.637301565
640	0.120306574081	0.118538871492	0.54625	0.58	7.740208473
650	0.120237686436	0.11854344036	0.5475	0.585	7.846470225
660	0.120081830976	0.118794190036	0.5525	0.585	7.950477239
670	0.120052361814	0.118451661036	0.5525	0.58	8.059335822
680	0.1199246825	0.118546791969	0.55125	0.575	8.165434588
690	0.1196807111	0.118442776825	0.55375	0.58	8.271654176
700	0.119635115831	0.118416021299	0.55375	0.58	8.371602308
710	0.119477857205	0.118309591638	0.5575	0.58	8.47889362
720	0.119395187722	0.118350888995	0.5575	0.58	8.580889447
730	0.119071228504	0.118636136072	0.56125	0.575	8.681777964
740	0.119065316596	0.118780170852	0.57	0.585	8.783257288
750	0.118756179194	0.118583275935	0.57375	0.6	8.88671274
760	0.11816025098	0.118256783448	0.5775	0.6	8.98378443
770	0.117995733509	0.1180507289	0.58	0.6	9.091800054
780	0.117974328607	0.118084617335	0.58	0.6	9.191771114
790	0.11790359665	0.118003695339	0.5775	0.595	9.290540761
800	0.117805244621	0.118379715496	0.5825	0.595	9.387481106
810	0.117731586573	0.118249748089	0.58375	0.6	9.48564774
820	0.117691237702	0.118248019551	0.585	0.6	9.596658583
830	0.117376728283	0.117864533265	0.58625	0.6	9.694228331
840	0.117038985173	0.117397097616	0.58625	0.61	9.799150777
850	0.116952731488	0.11737019596	0.58875	0.61	9.901490496
860	0.116928634099	0.117165810488	0.58875	0.61	9.998576508
870	0.116852538174	0.117051002113	0.58875	0.615	10.107822271
880	0.116719970024	0.117013915221	0.58875	0.615	10.205936708
890	0.1162644049	0.116940323123	0.5925	0.62	10.3050065
900	0.116224752045	0.116868181503	0.59375	0.62	10.409681462
910	0.116035966738	0.11655965043	0.59625	0.625	10.541328288
920	0.116026954831	0.116553296788	0.59625	0.625	10.72151885
