iteration	error_train	error_test	accuracy_train	accuracy_test	elapsed
0	0.137288950123	0.137569613966	0.49625	0.5	0.014573583
10	0.137220239909	0.137538700437	0.4975	0.5	0.539674438
20	0.137153753463	0.137226104586	0.5	0.505	0.915535369
30	0.135915294658	0.135919526662	0.5	0.505	1.1704826
40	0.135286775636	0.135471538547	0.5025	0.505	1.304297045
50	0.135068272422	0.135437744579	0.505	0.505	1.415042269
60	0.135075906543	0.135404452683	0.505	0.505	1.559633307
70	0.134920352807	0.135457918904	0.50375	0.505	1.693453035
80	0.134671297418	0.135220715003	0.50375	0.505	1.804786872
90	0.134410551003	0.135149453556	0.505	0.51	1.910033791
100	0.133690169338	0.133517554405	0.50875	0.515	2.00685928
110	0.133448685874	0.133463643297	0.5075	0.515	2.101255356
120	0.133332342652	0.13330373095	0.5075	0.515	2.196451476
130	0.128752273733	0.126948706053	0.53375	0.545	2.304424873
140	0.128311295518	0.126913263191	0.535	0.545	2.422919746
150	0.128084172902	0.126837444693	0.53875	0.55	2.525076709
160	0.128012298778	0.126869423872	0.54	0.55	2.618461186
170	0.127684782525	0.127069346175	0.54	0.55	2.715974695
180	0.127668683217	0.126972772371	0.54	0.55	2.809610652
190	0.127456389887	0.126711498414	0.54125	0.55	2.930670572
200	0.12724312049	0.126552719123	0.54625	0.55	3.052589997
210	0.127180663767	0.126637259073	0.54375	0.55	3.149067517
220	0.127139252069	0.126579015946	0.54875	0.55	3.247643244
230	0.12680810607	0.126238202369	0.54875	0.555	3.347404673
240	0.1265108196	0.126268025173	0.54875	0.55	3.449858569
250	0.126460428454	0.126245302761	0.5475	0.545	3.559771982
260	0.12627748165	0.125910780358	0.54875	0.55	3.672521173
270	0.126164614947	0.125355007875	0.54625	0.555	3.778518187
280	0.126098007503	0.125489487418	0.5475	0.555	3.881797841
290	0.125991031292	0.125352825476	0.54625	0.555	3.984314932
300	0.12581775532	0.125264277788	0.5475	0.56	4.094195394
310	0.125725193397	0.125454281597	0.54875	0.56	4.205701515
320	0.12561075764	0.125204596525	0.54625	0.56	4.318267642
330	0.125595682583	0.125449995871	0.54625	0.56	4.41559073
340	0.125215468413	0.125614228835	0.54625	0.565	4.514103466
350	0.124790937926	0.125417481619	0.5475	0.56	4.630412455
360	0.125046656778	0.125663339724	0.54625	0.56	4.738066374
370	0.124447185299	0.125280397355	0.55	0.555	4.841683623
380	0.124336271052	0.125221864386	0.55	0.555	4.964106144
390	0.124216101348	0.125370957403	0.55125	0.555	5.068028245
400	0.124143083423	0.125614352858	0.55	0.55	5.177212828
410	0.124053108781	0.125700914096	0.54875	0.55	5.28005596
420	0.123998429869	0.125642992548	0.54875	0.55	5.383802591
430	0.123931572047	0.12556078768	0.54875	0.545	5.499174769
440	0.123768593173	0.125242668886	0.55375	0.545	5.615263883
450	0.123794403103	0.125373096654	0.55375	0.545	5.736224099
460	0.123542870402	0.124962378639	0.55625	0.545	5.854770363
470	0.123724387211	0.125588401816	0.55875	0.54	5.963613552
480	0.123464156567	0.124874309845	0.55625	0.545	6.068506914
490	0.123260814126	0.124731284682	0.55625	0.545	6.17246001
500	0.123178770634	0.124634899676	0.55875	0.55	6.287604054
510	0.123176092176	0.124568502613	0.56375	0.55	6.399792663
520	0.123131880591	0.124348110818	0.56375	0.55	6.514675053
530	0.123085394273	0.124337421449	0.56375	0.55	6.616672676
540	0.123000328583	0.12396490812	0.56375	0.545	6.717324806
550	0.12289852024	0.124014624358	0.565	0.545	6.826138119
560	0.122699185853	0.123867052083	0.56625	0.555	6.933032198
570	0.122566348043	0.123725646608	0.5675	0.545	7.033253509
580	0.122526765793	0.123718654091	0.5675	0.545	7.134951084
590	0.122471537446	0.123625454064	0.5675	0.545	7.240403872
600	0.122423665911	0.123534687681	0.56625	0.55	7.352093994
610	0.121521185885	0.12343699993	0.55	0.54	7.453137295
620	0.121351924808	0.123270797487	0.55	0.54	7.553761012
630	0.121275683134	0.123444293011	0.54875	0.54	7.654849972
640	0.121092911795	0.123000072492	0.5475	0.55	7.755481432
650	0.120975689402	0.122934000001	0.5475	0.55	7.859030356
660	0.120840408391	0.123233147337	0.55	0.545	7.965661831
670	0.120573355963	0.123099841202	0.5525	0.545	8.071561829
680	0.120543245752	0.123027473046	0.5525	0.545	8.17391718
690	0.120379686519	0.123125677187	0.5525	0.545	8.275318172
700	0.120034604429	0.122756015173	0.5525	0.55	8.370742063
710	0.119862721376	0.122810482954	0.55375	0.55	8.47242534
720	0.119608426148	0.122574999214	0.55375	0.55	8.56963847
730	0.119436204763	0.122725305042	0.55125	0.545	8.664761362
740	0.119353922066	0.122659810077	0.55	0.545	8.760826161
750	0.119327585857	0.122699340791	0.55125	0.545	8.857241386
760	0.119235207895	0.122671054534	0.55	0.545	8.95382811
770	0.119131557367	0.122831312232	0.54875	0.545	9.059432685
780	0.119026028825	0.122828887547	0.5525	0.545	9.155600958
790	0.118805360327	0.122863325215	0.55625	0.545	9.250120394
800	0.118526162239	0.122496671272	0.55625	0.545	9.346356163
810	0.118416078421	0.122275236898	0.555	0.545	9.442541599
820	0.118333454505	0.122168429142	0.55625	0.545	9.545916992
830	0.118049537297	0.121874617841	0.56125	0.55	9.645731119
840	0.117776334286	0.121736412104	0.5625	0.55	9.747046753
850	0.118271412352	0.121890423288	0.56625	0.545	9.847382451
860	0.117716984314	0.121841813047	0.56625	0.545	9.943421392
870	0.117490611342	0.121551054023	0.57125	0.545	10.045702506
880	0.117420229904	0.12137482582	0.575	0.55	10.148905428
890	0.117171699264	0.121067190146	0.5825	0.555	10.250602808
900	0.117174437663	0.121161850787	0.58375	0.555	10.349528205
910	0.116943637345	0.120974827142	0.5875	0.555	10.464213509
920	0.116985280084	0.121060412146	0.5875	0.555	10.627260242
930	0.116584400841	0.120638975928	0.59	0.55	10.777790687
940	0.116377016721	0.120769075138	0.59	0.55	10.872108141
950	0.116358169102	0.120723189215	0.59	0.55	10.969854082
960	0.116205171268	0.12032862482	0.5925	0.555	11.075257285
970	0.115878651321	0.120273796351	0.58875	0.555	11.194866379
980	0.115771935363	0.120420494894	0.5925	0.555	11.297042229
990	0.115584820401	0.120738229083	0.59125	0.56	11.417720955
1000	0.115532694946	0.120760923934	0.5925	0.56	11.586566237
1010	0.115264544239	0.120313271946	0.5925	0.56	11.74483358
1020	0.114876512525	0.11992027182	0.595	0.565	11.849895792
1030	0.114744253481	0.119581862102	0.59875	0.57	11.954298642
1040	0.114684833511	0.119646331173	0.59875	0.57	12.058931137
1050	0.114480997171	0.119160447805	0.6	0.575	12.162372793
1060	0.114180247108	0.118472770047	0.605	0.58	12.263270583
1070	0.11412672726	0.118372734557	0.60625	0.58	12.367706744
1080	0.114130895118	0.118336046677	0.60625	0.585	12.468001073
1090	0.114094724591	0.118521029223	0.6075	0.58	12.573474114
1100	0.114037707434	0.11844603361	0.6075	0.58	12.677464002
1110	0.114111395411	0.118411753369	0.60625	0.58	12.788038083
1120	0.113968769132	0.118177298919	0.605	0.585	12.892790955
1130	0.113864830724	0.11810347729	0.60875	0.585	12.993596151
1140	0.113788588711	0.117715183188	0.61	0.58	13.094538095
1150	0.113776832079	0.117716625048	0.61	0.58	13.190484096
1160	0.113636708522	0.117989105732	0.61	0.58	13.287615085
1170	0.113550984314	0.117924588245	0.61125	0.58	13.390878763
1180	0.113274902076	0.117900647783	0.6125	0.58	13.488979864
1190	0.113176432913	0.117842545539	0.61125	0.575	13.586605251
1200	0.113103897499	0.117625099265	0.6125	0.575	13.689228021
1210	0.113111621937	0.117633825084	0.61375	0.57	13.789821407
1220	0.112981095376	0.117578760707	0.61375	0.57	13.896917763
1230	0.112959711215	0.117513029668	0.61625	0.57	13.994436466
1240	0.112719543462	0.117414814878	0.61625	0.575	14.112956172
1250	0.112714492932	0.117441532062	0.61625	0.575	14.216505004
1260	0.11264780344	0.11721456575	0.61625	0.575	14.311420545
1270	0.112645704195	0.117222130779	0.61625	0.575	14.408259115
1280	0.11191791189	0.117460876335	0.61875	0.575	14.51335428
1290	0.111883188191	0.117440048238	0.61875	0.575	14.621578151
1300	0.111862360528	0.117440516537	0.61875	0.575	14.719029177
1310	0.111807539656	0.117390970846	0.61875	0.575	14.81727136
1320	0.111725211257	0.117226881718	0.61875	0.575	14.920204263
1330	0.111426964062	0.116286910029	0.6225	0.58	15.02930129
1340	0.11134859719	0.116199358224	0.6225	0.58	15.129952439
1350	0.111355960746	0.116160489541	0.6225	0.58	15.228181531
1360	0.111180166547	0.116265201891	0.62375	0.575	15.326166546
1370	0.111063734576	0.116283877623	0.625	0.575	15.423348977
1380	0.111011619591	0.116455721649	0.62625	0.575	15.52420233
1390	0.111072729132	0.116756670019	0.6175	0.57	15.643813301
1400	0.110882480754	0.116339559612	0.62625	0.575	15.742143769
1410	0.110831393776	0.116484139531	0.62625	0.575	15.846715397
1420	0.110721941836	0.116153276881	0.6275	0.58	15.946067087
1430	0.110627467742	0.116058617816	0.6275	0.58	16.061552121
1440	0.110149193821	0.115096505728	0.63125	0.59	16.168593612
1450	0.110212190337	0.115234876461	0.63	0.585	16.262733619
1460	0.110011391301	0.115342862035	0.63125	0.585	16.360166
1470	0.109901049783	0.115365195854	0.6325	0.585	16.460232141
1480	0.109844333386	0.115408837836	0.63125	0.585	16.562904629
1490	0.109797765034	0.115425186701	0.6325	0.585	16.663283378
1500	0.109874971368	0.115641906591	0.6325	0.585	16.774679077
1510	0.109816303122	0.115516723799	0.6325	0.585	16.873275729
1520	0.109715946229	0.115751177754	0.63375	0.585	16.972286392
1530	0.109708124114	0.11579994289	0.63375	0.585	17.072246373
1540	0.109607766517	0.115985056066	0.63375	0.585	17.181279423
1550	0.109411831539	0.115589419781	0.635	0.585	17.2976948
1560	0.108867479752	0.114762812763	0.6325	0.585	17.394279847
1570	0.108729525453	0.114576158743	0.635	0.585	17.494543625
1580	0.107638331978	0.114311690535	0.64	0.585	17.596432483
1590	0.107311660827	0.11404457518	0.64	0.585	17.694722304
1600	0.107295545851	0.113924555279	0.64	0.585	17.809129513
1610	0.107153688403	0.113785592804	0.63875	0.59	17.91272434
1620	0.107053222168	0.113655320425	0.63875	0.59	18.022127328
1630	0.107256163141	0.114243038227	0.63625	0.59	18.119051697
1640	0.106927833518	0.113342767688	0.64125	0.59	18.215692316
1650	0.106849697868	0.113281765929	0.64125	0.59	18.329170141
1660	0.106915316809	0.113281550754	0.6425	0.59	18.42772519
1670	0.106730492036	0.113193836615	0.64	0.59	18.528961672
1680	0.106593400777	0.112986682985	0.64125	0.595	18.633527934
1690	0.106442165414	0.112742995118	0.64125	0.595	18.734855309
1700	0.105760038991	0.111558496094	0.645	0.615	18.851919168
1710	0.105683290113	0.111431944655	0.64875	0.615	18.950018474
1720	0.105668430468	0.111298660974	0.6475	0.615	19.06337609
1730	0.105648307997	0.111533333267	0.64625	0.615	19.168357162
1740	0.10555652182	0.111314515678	0.6475	0.615	19.262792553
1750	0.105503577136	0.111410254201	0.64625	0.615	19.358238105
1760	0.105192217621	0.111518858137	0.64625	0.615	19.465683802
1770	0.105088772314	0.111349983396	0.645	0.615	19.562963664
1780	0.104903403446	0.111164291748	0.64625	0.615	19.658222763
1790	0.104898210992	0.111193969368	0.64625	0.615	19.753955573
1800	0.104837498581	0.111143999205	0.64625	0.62	19.851087743
1810	0.104820636093	0.111211358513	0.64625	0.62	19.953697329
1820	0.104704634363	0.111049818439	0.64875	0.62	20.049409666
1830	0.104471434784	0.110949568456	0.65	0.62	20.144485719
1840	0.10422495495	0.111030474927	0.6525	0.62	20.24040987
1850	0.103909698618	0.111309084032	0.655	0.625	20.33735689
1860	0.103850933189	0.111229790679	0.65375	0.625	20.431550551
1870	0.103832373318	0.111291559054	0.65375	0.62	20.532596401
1880	0.103475256317	0.110647128145	0.655	0.625	20.628997456
1890	0.103209837688	0.110577872413	0.65625	0.625	20.728925496
1900	0.103128471078	0.110612027357	0.6575	0.625	20.826682261
1910	0.103061319162	0.110561740706	0.6575	0.625	20.920405115
1920	0.102950764725	0.110375554061	0.66	0.625	21.024349763
1930	0.102777989146	0.110382302777	0.65875	0.615	21.121569089
1940	0.102634158451	0.110291622559	0.6575	0.605	21.217432425
1950	0.102536197483	0.109806558464	0.6825	0.65	21.318528003
1960	0.102527031405	0.109813028638	0.6825	0.65	21.416779766
1970	0.102393855486	0.10998646058	0.6825	0.645	21.512412222
1980	0.10219777236	0.109986162037	0.68625	0.635	21.617844831
1990	0.102197231734	0.109818396147	0.685	0.64	21.720722713
2000	0.10218968777	0.109930233551	0.685	0.64	21.824180173
2010	0.101912864527	0.110387069506	0.6875	0.63	21.921278356
2020	0.101339892169	0.110360531513	0.6925	0.63	22.017561
2030	0.101662363572	0.110803391155	0.685	0.63	22.117876378
2040	0.101304369973	0.110905007649	0.6925	0.63	22.225159826
2050	0.101262092192	0.110788632294	0.6925	0.63	22.32327347
2060	0.100808907899	0.110199105009	0.69375	0.63	22.422973861
2070	0.100799852588	0.110199605326	0.69375	0.63	22.518599699
2080	0.100392645459	0.110097143502	0.69	0.625	22.615696633
2090	0.100354373444	0.110068606959	0.69	0.625	22.711046285
2100	0.100350346795	0.110173313939	0.69	0.63	22.81530045
2110	0.100101680091	0.109996021665	0.69	0.625	22.911836891
2120	0.100053855305	0.109835291211	0.68875	0.625	23.008698879
2130	0.0999321392438	0.109763407608	0.69	0.625	23.105696884
2140	0.0999122263831	0.109705099477	0.69	0.625	23.200606567
2150	0.0997269234756	0.109703519101	0.69	0.625	23.304668801
2160	0.0996684272921	0.109590594846	0.69125	0.625	23.400928529
2170	0.0995963295531	0.109548111768	0.69125	0.625	23.499323791
2180	0.0995573520376	0.109210457921	0.6925	0.625	23.594491862
2190	0.0993821179262	0.109545606123	0.695	0.625	23.690492399
2200	0.0992894845658	0.109582143702	0.69625	0.625	23.790461282
2210	0.0990139546384	0.109494321037	0.69625	0.625	23.898104301
2220	0.098939033244	0.109802298462	0.69625	0.62	24.003591416
2230	0.0989127657232	0.110215784351	0.695	0.62	24.100926827
2240	0.0988600276562	0.110251480884	0.695	0.62	24.196704628
2250	0.0988468723632	0.110331482755	0.6975	0.62	24.292980099
2260	0.0988407709243	0.110294760913	0.69875	0.62	24.397983696
2270	0.098816278786	0.110948861326	0.7	0.615	24.507749927
2280	0.0988128411255	0.111001903617	0.70125	0.62	24.616923383
2290	0.0987448044262	0.110788485233	0.70125	0.62	24.723486186
2300	0.0987181789026	0.110721723118	0.70125	0.62	24.826505232
2310	0.0986932047196	0.110764164421	0.7025	0.62	24.929305022
2320	0.0986802363085	0.110640344219	0.7025	0.62	25.033662542
2330	0.0985977081903	0.111035262993	0.705	0.62	25.142593111
2340	0.0982401498596	0.110976517939	0.71	0.625	25.241141343
2350	0.098198408099	0.110726481045	0.71125	0.625	25.341516116
2360	0.0979658886895	0.110558495048	0.7125	0.625	25.441239646
2370	0.0977442833893	0.110864395413	0.715	0.615	25.551264071
2380	0.0978072606401	0.110477867859	0.71	0.62	25.659330633
2390	0.0976829944289	0.110037333692	0.70875	0.64	25.768204936
2400	0.0976343768182	0.109767704497	0.70625	0.645	25.870998577
2410	0.0974119385348	0.10963929364	0.70875	0.645	25.97423359
2420	0.0973949204065	0.109601916283	0.71	0.645	26.083195674
2430	0.0972793427229	0.109603576792	0.71	0.655	26.18580681
2440	0.0970468108547	0.109458173943	0.715	0.655	26.290188634
2450	0.0969261055669	0.109596699861	0.715	0.65	26.387493181
2460	0.0968909958297	0.109567846525	0.715	0.65	26.496596711
2470	0.0965799580679	0.109478330237	0.715	0.65	26.608962744
2480	0.0964566550126	0.109296332419	0.71625	0.65	26.709703583
2490	0.0963811474952	0.109071185849	0.71625	0.65	26.810779041
2500	0.0962697422271	0.109169877339	0.7175	0.65	26.911518239
