iteration	error_train	error_test	accuracy_train	accuracy_test	elapsed
0	0.131855809353	0.129088254129	0.5075	0.56	0.018692704
10	0.132626628367	0.130108254277	0.51125	0.56	0.320055086
20	0.132651804404	0.130030580531	0.51125	0.56	0.521277654
30	0.133955784598	0.132126256619	0.5175	0.565	0.715891635
40	0.133845555357	0.132064307307	0.51625	0.565	0.88465959
50	0.133821708686	0.13183700632	0.51625	0.57	1.044268479
60	0.133888913137	0.131915650855	0.5175	0.57	1.2219556
70	0.133615574129	0.131658707338	0.5175	0.57	1.393954886
80	0.133427114612	0.131277123174	0.51875	0.57	1.546545863
90	0.133178141822	0.131217769869	0.51875	0.57	1.724551667
100	0.133129105732	0.131014540848	0.51875	0.575	1.888672122
110	0.133028388896	0.130980617594	0.5175	0.58	2.039837047
120	0.132926080136	0.130828093066	0.5175	0.575	2.195673895
130	0.132903581606	0.13069745463	0.5175	0.575	2.367244583
140	0.132419926273	0.130533224242	0.515	0.565	2.537203239
150	0.132382259386	0.130545334763	0.51625	0.565	2.691164937
160	0.131930898975	0.130234958606	0.51875	0.565	2.861133396
170	0.131976555429	0.13007620708	0.5175	0.565	3.021713362
180	0.131686216875	0.130067457413	0.52375	0.56	3.200901714
190	0.131627529276	0.130017382838	0.52375	0.565	3.357483981
200	0.131469089685	0.129893192382	0.52375	0.57	3.539404036
210	0.131253425904	0.129613138132	0.52625	0.57	3.696149201
220	0.131177511934	0.12969921486	0.5275	0.57	3.864284203
230	0.131026655536	0.129538250585	0.52625	0.57	4.030484066
240	0.130962827326	0.129545318058	0.5275	0.57	4.184392785
250	0.130617911052	0.129389509455	0.5325	0.57	4.367789445
260	0.130441638425	0.129147722081	0.53375	0.57	4.549875344
270	0.129198644738	0.128758349289	0.5425	0.57	4.719064565
280	0.129029368301	0.128728931119	0.54125	0.565	4.879670053
290	0.128964018837	0.128795075775	0.54	0.57	5.063899463
300	0.128855073386	0.128757594463	0.54	0.57	5.244172288
310	0.128821632197	0.128722778212	0.53875	0.57	5.407075768
320	0.128689675046	0.128573860752	0.53875	0.57	5.576830703
330	0.128421511466	0.128386170918	0.54375	0.575	5.753474107
340	0.128039961193	0.128129818644	0.54125	0.58	5.940483603
350	0.127820910069	0.127952413067	0.545	0.58	6.115335336
360	0.127685356734	0.127840923929	0.54375	0.58	6.298517976
370	0.12738730072	0.127398756886	0.54375	0.58	6.457170763
380	0.127321813433	0.127179600628	0.5475	0.585	6.617935131
390	0.127174345603	0.127036140818	0.55	0.585	6.800581299
