iteration	error_train	error_test	accuracy_train	accuracy_test	elapsed
0	0.142687025892	0.139893446324	0.49625	0.485	0.062066929
10	0.142869222801	0.139973500177	0.49125	0.475	0.601001455
20	0.140269703023	0.137774837505	0.4925	0.45	0.935990793
30	0.142789492583	0.140264341011	0.49	0.465	1.162558976
40	0.142867906297	0.140602276455	0.48875	0.465	1.288705317
50	0.142690970791	0.139775059449	0.49	0.48	1.42720716
60	0.142561947746	0.13962259137	0.49	0.48	1.554856783
70	0.142468001778	0.139781945122	0.49125	0.48	1.67457194
80	0.142274961688	0.139733494838	0.4925	0.48	1.792328423
90	0.142198544652	0.139858192687	0.4925	0.48	1.89293239
100	0.142146066794	0.139791440243	0.4925	0.48	1.990924764
110	0.141771052963	0.139672530953	0.49375	0.475	2.086404583
120	0.141646526439	0.139485798084	0.4975	0.48	2.181628274
130	0.141781141496	0.139581999462	0.495	0.475	2.293049115
140	0.141449487552	0.139540234962	0.49875	0.48	2.414236149
150	0.141299188396	0.139071425632	0.49875	0.48	2.509419909
160	0.141141824996	0.138939398233	0.4975	0.48	2.605267074
170	0.140810284855	0.13871172686	0.5	0.475	2.701673962
180	0.140539379931	0.138338526536	0.5	0.475	2.814119937
190	0.140520775179	0.138301503508	0.50375	0.485	2.942784841
200	0.140157577816	0.137990947967	0.505	0.485	3.05291223
210	0.140079142218	0.137974038521	0.505	0.49	3.151358651
220	0.139976364902	0.137871875889	0.505	0.49	3.255251219
230	0.140027252287	0.137917648344	0.50375	0.49	3.362499676
240	0.139934728384	0.1378998636	0.505	0.49	3.48114752
250	0.139686455434	0.137106077082	0.50375	0.5	3.591001246
260	0.139396255064	0.136714573027	0.505	0.505	3.706206583
270	0.139337808563	0.136649609885	0.505	0.505	3.810486093
280	0.139289153999	0.136706301109	0.505	0.505	3.915175872
290	0.13921348636	0.13669021015	0.505	0.505	4.028531207
300	0.139053804672	0.136608800102	0.505	0.515	4.135219678
310	0.138660849118	0.136246311579	0.5075	0.52	4.249556194
320	0.13856093906	0.136053348542	0.5075	0.52	4.350722549
330	0.137232569458	0.134656164786	0.505	0.525	4.45336847
340	0.136244048403	0.134255523674	0.5075	0.5	4.562308513
350	0.13598948371	0.133611562283	0.51	0.51	4.672681529
360	0.13554780339	0.132906854871	0.5125	0.515	4.774351471
370	0.135641464468	0.13293705728	0.5125	0.515	4.879555967
380	0.135238004671	0.132724107089	0.5125	0.515	4.986805547
390	0.135169667134	0.132601904532	0.51375	0.51	5.0893644
400	0.135087332673	0.132316449633	0.51375	0.505	5.196149291
410	0.135063315202	0.132268066969	0.51375	0.505	5.301119551
420	0.134771934545	0.132100134953	0.51875	0.515	5.409100517
430	0.134477405346	0.131746628157	0.52	0.515	5.523906269
440	0.134385462818	0.13169037276	0.52	0.51	5.631398327
450	0.134058653646	0.131249553653	0.5225	0.51	5.757572251
460	0.133679793103	0.130953288978	0.525	0.51	5.863860365
470	0.13365944708	0.130768657871	0.52375	0.51	5.972328541
480	0.133351737482	0.130652788515	0.52375	0.51	6.0756732
490	0.133143532721	0.13061001133	0.52375	0.51	6.188012341
500	0.13309906521	0.13071056261	0.52625	0.51	6.296483471
510	0.132858902869	0.130348344151	0.5275	0.515	6.409708605
520	0.132771951512	0.130108098557	0.52625	0.52	6.516944443
530	0.132654741983	0.129868969188	0.5275	0.52	6.618274323
540	0.132440567764	0.129818674157	0.52875	0.525	6.718522925
550	0.132474536062	0.129320732822	0.52625	0.53	6.829900432
560	0.132029999115	0.129216715445	0.5275	0.53	6.933594702
570	0.132032600099	0.129230679755	0.5275	0.53	7.030266814
580	0.131940918225	0.129111660431	0.5275	0.53	7.129427365
590	0.131204919954	0.128253216951	0.535	0.535	7.233208369
600	0.130985597264	0.127821897982	0.5375	0.535	7.33615002
610	0.130876017158	0.127737582272	0.53875	0.535	7.435656099
620	0.1306903015	0.127411472631	0.53875	0.535	7.532126634
630	0.130506258581	0.127138055658	0.53875	0.535	7.630197145
640	0.130450750837	0.127113914857	0.53875	0.535	7.726687299
650	0.129196931859	0.126422910956	0.54375	0.54	7.823612361
660	0.129218879864	0.126422059635	0.54375	0.54	7.927562548
670	0.128776437237	0.126094000889	0.545	0.54	8.027843701
680	0.128408123618	0.125766726962	0.5475	0.54	8.126277563
690	0.128380842541	0.125845039655	0.5475	0.535	8.224864608
700	0.128626156875	0.126094048589	0.5475	0.53	8.320274171
710	0.128035755879	0.125498257576	0.54625	0.53	8.422641147
720	0.127885785538	0.125462321171	0.5475	0.53	8.519564154
730	0.127824293152	0.125489050168	0.5475	0.53	8.615757548
740	0.127731708265	0.125472492599	0.5475	0.53	8.71215087
750	0.127614797383	0.125504587393	0.54875	0.53	8.80960452
760	0.127721182998	0.125942022024	0.545	0.53	8.905847778
770	0.127498422603	0.125479990189	0.55125	0.53	9.013938365
780	0.127452858107	0.125312858096	0.55125	0.53	9.112616766
790	0.127252741321	0.125179163917	0.55125	0.53	9.210354698
800	0.127258819418	0.125215038765	0.55375	0.53	9.308134818
810	0.127016316429	0.125089974056	0.56125	0.535	9.405387346
820	0.126696805345	0.124789834468	0.56375	0.54	9.511994255
830	0.126642835049	0.124647294895	0.56375	0.54	9.608507308
840	0.126302200718	0.124498303852	0.56625	0.54	9.710443373
850	0.126246679649	0.12448174977	0.565	0.54	9.810695166
860	0.126082223534	0.124257224974	0.56875	0.54	9.906537923
870	0.125993733317	0.124204162424	0.57125	0.545	10.012355913
880	0.125299433176	0.124092375693	0.57125	0.54	10.111753686
890	0.125277327785	0.1240754603	0.57125	0.54	10.213974533
900	0.125188613557	0.124086144514	0.57125	0.54	10.314149322
910	0.125027746969	0.124032915332	0.57375	0.535	10.433613089
920	0.124998476591	0.123917866714	0.575	0.535	10.602266361
930	0.124899044927	0.123926680775	0.57375	0.535	10.741857019
940	0.124814540596	0.123926469529	0.575	0.535	10.837662253
950	0.124749188323	0.123835593624	0.575	0.535	10.934590473
960	0.124552477214	0.12370101146	0.575	0.535	11.041461294
970	0.124019331619	0.12312590872	0.57875	0.545	11.16024579
980	0.124062343565	0.12316008983	0.5825	0.55	11.263894026
990	0.123925325449	0.123048712301	0.58125	0.545	11.385931799
1000	0.123735354373	0.122620964839	0.5825	0.55	11.565748523
1010	0.121977967586	0.122380124802	0.57375	0.575	11.708456242
1020	0.121961913528	0.12238098087	0.575	0.58	11.816148315
1030	0.121892833385	0.122294752712	0.575	0.58	11.923511585
1040	0.121888648027	0.12216040789	0.57625	0.58	12.027232064
1050	0.12183611309	0.122210298007	0.575	0.58	12.12962292
1060	0.121661227687	0.122015947656	0.575	0.58	12.234827153
1070	0.121667362486	0.121989830131	0.57625	0.58	12.342784359
1080	0.121210065356	0.121542265965	0.58	0.575	12.448015679
1090	0.120973977874	0.121357717811	0.58625	0.575	12.552418732
1100	0.120083465996	0.119826432757	0.5825	0.585	12.653315941
1110	0.119691788397	0.118865222171	0.585	0.58	12.76760833
1120	0.119648650687	0.118316348452	0.59	0.58	12.871934067
1130	0.119515397749	0.118222325348	0.59125	0.585	12.972575244
1140	0.11944370979	0.118162867412	0.59125	0.585	13.073478772
1150	0.119049247421	0.118119622875	0.59375	0.585	13.168473769
1160	0.118923500904	0.117924767535	0.5925	0.585	13.264427181
1170	0.118836019289	0.117823285491	0.5925	0.585	13.372508594
1180	0.11878087837	0.117752251069	0.59375	0.585	13.469653066
1190	0.118752742373	0.117844363802	0.59625	0.585	13.567108134
1200	0.118554850888	0.117771493937	0.5975	0.585	13.669491939
1210	0.118293125832	0.11752303252	0.59875	0.59	13.771337613
1220	0.118311824273	0.117447731182	0.59875	0.595	13.878929448
1230	0.11818000785	0.11746977283	0.59875	0.595	13.978253305
1240	0.118122970552	0.117455843353	0.60125	0.595	14.103334668
1250	0.117758438382	0.117349491799	0.605	0.595	14.199750265
1260	0.117873513118	0.117724639806	0.60375	0.59	14.296594579
1270	0.117478940233	0.117317238699	0.6075	0.6	14.395331461
1280	0.117494357964	0.117425018429	0.60875	0.605	14.520170828
1290	0.117430766268	0.117235885132	0.6075	0.6	14.619966285
1300	0.117342861475	0.117003575165	0.6075	0.605	14.716897274
1310	0.117265047938	0.117258970095	0.61	0.6	14.8201464
1320	0.117110020712	0.117262852033	0.61	0.605	14.919629111
1330	0.116875537536	0.116460956439	0.6125	0.61	15.032190828
1340	0.116696670045	0.11638139853	0.615	0.61	15.132392528
1350	0.116499648928	0.116513323455	0.61625	0.605	15.233385162
1360	0.116264451512	0.116452524761	0.61625	0.615	15.33137119
1370	0.11597859186	0.116403770452	0.61625	0.615	15.42923573
1380	0.115457166238	0.116071576206	0.6225	0.615	15.533792368
1390	0.115446321906	0.116059035712	0.6225	0.615	15.648276137
1400	0.115367600261	0.116233163493	0.6175	0.61	15.753163638
1410	0.115251174691	0.116192015374	0.61875	0.61	15.856080673
1420	0.115194112317	0.116235496575	0.61875	0.61	15.969045084
1430	0.11491273309	0.116047821492	0.62125	0.605	16.084879005
1440	0.114830458023	0.11622245921	0.61625	0.59	16.184371507
1450	0.114780420156	0.115900947471	0.62125	0.61	16.281274852
1460	0.114385070879	0.115880578699	0.62875	0.61	16.379906782
1470	0.114053004166	0.115473568198	0.62875	0.61	16.478731694
1480	0.113908240888	0.11499669599	0.63125	0.615	16.578287172
1490	0.113743692148	0.114782480191	0.63125	0.615	16.690042693
1500	0.113607833134	0.114700312823	0.63	0.615	16.789285479
1510	0.113560769355	0.114634885606	0.63125	0.61	16.887355497
1520	0.113497910485	0.114705037148	0.63125	0.615	16.988010734
1530	0.113230985615	0.114272713329	0.6325	0.62	17.096674332
1540	0.112933422114	0.116587205984	0.62875	0.62	17.218852313
1550	0.112839907308	0.11649615476	0.63	0.62	17.316598992
1560	0.112838381798	0.116400356301	0.62875	0.62	17.415787388
1570	0.112803182956	0.116471188256	0.63125	0.62	17.515883697
1580	0.112585503483	0.116362137815	0.6325	0.62	17.612745686
1590	0.112401061749	0.116174759496	0.63125	0.625	17.734361313
1600	0.112400756469	0.116149381929	0.63	0.625	17.834604158
1610	0.112252805753	0.116053780288	0.6325	0.625	17.953126663
1620	0.111980897953	0.115912459879	0.63625	0.645	18.049547673
1630	0.111818965895	0.115885550196	0.64	0.645	18.145545321
1640	0.111753612592	0.115883849026	0.64	0.645	18.245543677
1650	0.111491600147	0.115859325939	0.6425	0.65	18.351406842
1660	0.111442115285	0.115835098818	0.64375	0.645	18.449181646
1670	0.111351362986	0.115595364273	0.64375	0.65	18.55074185
1680	0.1112896198	0.115619665552	0.645	0.645	18.650646614
1690	0.111218489252	0.115653186432	0.6425	0.64	18.754702045
1700	0.111111167792	0.11561469768	0.64375	0.645	18.866009453
1710	0.110976037129	0.115615442238	0.64375	0.645	18.974916601
1720	0.110924446923	0.115537357879	0.645	0.645	19.082682285
