iteration	error_train	error_test	accuracy_train	accuracy_test	elapsed
1390	0.109540420553	0.11608055724	0.64875	0.6	23.211394205
1400	0.109497096442	0.116264296191	0.65	0.6	23.456921124
1410	0.109411125072	0.116199666902	0.65	0.6	23.687161532
1420	0.109431377466	0.116385458885	0.64875	0.6	23.914351781
1430	0.10938087697	0.116216411118	0.65	0.6	24.156808422
1440	0.109326338183	0.11606134042	0.65125	0.6	24.395533494
1450	0.109215278802	0.115969328585	0.65125	0.6	24.617428496
1460	0.109181184424	0.116107182063	0.655	0.6	24.809138718
1470	0.109033449716	0.115927960302	0.655	0.6	24.979009244
1480	0.108815520806	0.115756267713	0.655	0.61	25.14052948
1490	0.108815198001	0.11576083152	0.655	0.61	25.305510749
1500	0.108511379202	0.115721921121	0.655	0.605	25.484317895
1510	0.108222271695	0.115803815788	0.66	0.6	25.634435302
1520	0.10820131178	0.115778728232	0.65875	0.6	25.796690334
1530	0.108159997381	0.115751626058	0.65875	0.6	25.955497446
1540	0.108140936551	0.115733297007	0.65875	0.6	26.1384654
1550	0.108095581951	0.115765405777	0.65875	0.61	26.298750046
1560	0.108000197807	0.115066347297	0.6625	0.62	26.442891807
1570	0.107795975243	0.114685388658	0.6625	0.62	26.62518218
1580	0.1077792928	0.114764449247	0.66375	0.615	26.799271997
1590	0.107717844774	0.114786800772	0.66625	0.62	26.95868777
1600	0.107624349889	0.114667810155	0.6625	0.62	27.106681952
1610	0.107547123768	0.114409360665	0.6625	0.63	27.275196989
1620	0.107468686213	0.114343358184	0.6625	0.625	27.411345664
1630	0.107445802011	0.114370044435	0.6625	0.625	27.581217078
1640	0.107347343555	0.114097309447	0.6625	0.625	27.737732863
1650	0.107258640893	0.114296698103	0.6625	0.62	27.901062551
1660	0.107099018128	0.114122355521	0.665	0.62	28.066306787
1670	0.107020253727	0.114159998165	0.665	0.62	28.205317108
1680	0.106812279057	0.114143505135	0.665	0.62	28.363345998
1690	0.106272637413	0.113522780007	0.665	0.62	28.535726106
1700	0.106151829371	0.113587865556	0.66875	0.62	28.699637426
1710	0.106118361879	0.113133877105	0.6675	0.625	28.84081763
1720	0.106098642788	0.113251258629	0.66625	0.625	28.985214531
1730	0.105924988799	0.113060419869	0.6675	0.63	29.147594725
1740	0.105894033549	0.113457570715	0.6675	0.63	29.320840522
1750	0.105821130511	0.112893906516	0.6675	0.605	29.454692953
1760	0.105643866209	0.112862397171	0.6725	0.605	29.62225569
1770	0.105545068727	0.112631955338	0.6725	0.61	29.777652896
1780	0.10496359132	0.112261443559	0.675	0.615	29.921064594
1790	0.104846751229	0.11231046116	0.67375	0.62	30.077345051
1800	0.104297080532	0.110782430423	0.675	0.645	30.221315371
1810	0.104186003053	0.110813031172	0.67625	0.645	30.397980288
1820	0.104123660764	0.110609598922	0.68	0.645	30.584908434
1830	0.104104114085	0.110601054152	0.68	0.645	30.781524126
1840	0.104009380926	0.110356170546	0.68	0.65	30.960719535
1850	0.103920875435	0.110330343241	0.67875	0.65	31.117767102
1860	0.103810340658	0.110278519391	0.68	0.65	31.287826895
1870	0.10378010124	0.110176262071	0.68125	0.65	31.432866724
1880	0.103487211433	0.110121952534	0.6825	0.665	31.596987338
1890	0.103426563161	0.110007250051	0.68625	0.67	31.736472992
1900	0.103331466518	0.109983048229	0.68625	0.67	31.898271246
1910	0.103227001094	0.109943219946	0.6875	0.67	32.058935889
1920	0.103191724346	0.109873948576	0.6875	0.67	32.233342599
1930	0.103026582481	0.110397848227	0.68625	0.665	32.385105301
1940	0.102861968557	0.110347655782	0.685	0.66	32.565064018
1950	0.10283773875	0.110245975438	0.685	0.66	32.752509239
1960	0.102796269114	0.11025187833	0.685	0.66	32.923968915
1970	0.102647887848	0.109945816488	0.685	0.66	33.076351093
1980	0.102131530861	0.109554264302	0.68875	0.665	33.24643804
1990	0.101990978118	0.109387616349	0.69	0.665	33.406955701
2000	0.101937774076	0.109654565691	0.68875	0.67	33.576648286
